search_date,site_id,registered,device_class_code,locale_code,query,num_searches_with_results,num_searches_without_results,num_results,num_visits_with_search_results,num_visits_without_search_results
2020-05-21,309,false,desktop,cs_CZ,breakout control,1,0,2,,
2020-05-21,904,false,smartphone,es_ES,Brush,1,0,12,,
2020-05-21,113,true,smartphone,fr_FR,Vaporisateur,1,0,5,,
2020-05-21,114,false,desktop,it_IT,idole,1,0,12,,
2020-05-21,308,true,desktop,fr_FR,Densité,1,0,11,,
2020-05-21,904,false,desktop,es_ES,fijador de ceja,1,0,6,,
2020-05-21,904,true,desktop,es_ES,paleta de sombras ultimate shadow palette,1,0,2,,
2020-05-21,106,true,smartphone,de_DE,Shade and,1,0,11,,
2020-05-21,902,true,desktop,fr_FR,gel sourcil,1,0,3,,
2020-05-21,109,true,smartphone,de_DE,set,1,0,7,,
2020-05-21,109,true,desktop,es_ES,daily reviving concentrate,1,0,2,,
2020-05-21,103,true,desktop,pl_PL,redermic,1,0,7,,
2020-05-21,304,true,smartphone,en_GB,Neon,1,0,3,,
2020-05-21,901,false,desktop,it_IT,kit rossetti,1,0,7,,
2020-05-21,902,false,smartphone,fr_FR,Eye-liner,1,0,2,,
2020-05-21,308,true,smartphone,fr_FR,Nutritive oleo relax,1,0,4,,
2020-05-21,1101,true,desktop,it_IT,age,1,0,3,,
2020-05-21,1201,true,desktop,fr_FR,pinceau 2,1,0,11,,
2020-05-21,121,true,smartphone,fr_FR,Snakebite,1,0,2,,
2020-05-21,109,true,desktop,it_IT,contorno occhi,1,0,16,,
2020-05-21,308,true,desktop,fr_FR,extentioniste,1,0,12,,
2020-05-21,1202,false,desktop,de_DE,confidence,1,0,25,,
2020-05-21,901,true,smartphone,it_IT,Lip_liner,1,0,2,,
2020-05-21,1101,true,desktop,it_IT,hydrating,1,0,2,,
2020-05-21,902,true,smartphone,fr_FR,Matchy matchy,1,0,1,,
2020-05-21,901,true,desktop,it_IT,sponge,1,0,4,,
2020-05-21,903,true,smartphone,en_GB,setting powder,1,0,2,,
2020-05-21,112,true,desktop,en_GB,Lite Flite Shave creasm,1,0,8,,
2020-05-21,112,false,smartphone,en_GB,Kit,1,0,6,,
2020-05-21,301,true,smartphone,en_GB,Your skin but better,1,0,12,,
2020-05-21,112,true,smartphone,en_GB,Offers,1,0,27,,
2020-05-21,106,true,desktop,es_ES,heat,1,0,13,,
2020-05-21,901,true,smartphone,it_IT,Micro,1,0,8,,
2020-05-21,1801,true,smartphone,it_IT,acqua di giò profondo,1,0,2,,
2020-05-21,120,true,smartphone,en_GB,cushion,1,0,6,,
2020-05-21,302,true,smartphone,en_GB,24/7,1,0,42,,
2020-05-21,2001,true,desktop,en_GB,nutrive hair mask,1,0,3,,
2020-05-21,309,true,smartphone,ro_RO,cleanser,1,0,40,,
2020-05-21,109,false,desktop,en_DK,Moisture Surge,1,0,48,,
2020-05-21,904,false,desktop,es_ES,OUTLET,1,0,11,,
2020-05-21,109,true,smartphone,de_AT,Sonnen,1,0,4,,
2020-05-21,309,true,smartphone,pl_PL,Cucumber herbal,1,0,4,,
2020-05-21,1202,true,smartphone,de_DE,Cc Cream Mini,1,0,2,,
2020-05-21,903,false,smartphone,en_GB,Chilling,1,0,3,,
2020-05-21,112,false,smartphone,en_GB,Grooming solutions m,1,0,5,,
2020-05-21,116,true,smartphone,fr_FR,Vitamine,1,0,3,,
2020-05-21,903,true,desktop,en_GB,eyelash,1,0,3,,
2020-05-21,109,true,smartphone,fr_FR,cream,1,0,31,,
2020-05-21,903,true,tablet,en_GB,Eyebrow pomade,1,0,2,,
2020-05-21,903,true,desktop,en_GB,cookies and tea,1,0,2,,
2020-05-21,903,true,smartphone,en_GB,Baking powder,1,0,2,,
2020-05-21,902,false,smartphone,fr_FR,Glitter goals,1,0,5,,
2020-05-21,114,true,smartphone,de_DE,Self tan,1,0,2,,
2020-05-21,114,false,desktop,de_DE,ultra,1,0,12,,
2020-05-21,903,true,desktop,en_GB,eyebrow pencil,1,0,5,,
2020-05-21,2001,true,desktop,en_GB,kerastase nutritive masque,1,0,3,,
2020-05-21,109,true,desktop,es_ES,crema hidratante,1,0,50,,
2020-05-21,117,true,smartphone,en_GB,La vie,1,0,12,,
2020-05-21,109,true,smartphone,fr_FR,micro peel,1,0,18,,
2020-05-21,114,true,desktop,it_IT,climat,1,0,2,,
2020-05-21,902,true,smartphone,fr_FR,waterproof,1,0,7,,
2020-05-21,2001,false,desktop,en_GB,scalp,1,0,7,,
2020-05-21,106,true,desktop,de_DE,mini,1,0,8,,
2020-05-21,904,true,smartphone,es_ES,Brochas para ojos,1,0,12,,
2020-05-21,106,true,smartphone,de_DE,Flushed,1,0,4,,
2020-05-21,303,true,smartphone,de_DE,Skin Oxygen,1,0,7,,
2020-05-21,116,true,smartphone,fr_FR,crème visage,1,0,8,,
2020-05-21,903,true,desktop,en_GB,eye primer,1,0,6,,
2020-05-21,121,true,desktop,fr_FR,ALL NIGHTER MAT,1,0,9,,
2020-05-21,903,true,smartphone,en_GB,strawberry,1,0,5,,
2020-05-21,308,true,smartphone,fr_FR,Gel,1,0,2,,
2020-05-21,901,true,smartphone,it_IT,Dewy,1,0,2,,
2020-05-21,309,true,smartphone,ro_RO,Breakout control,1,0,2,,
2020-05-21,302,true,smartphone,en_GB,Ultimate,1,0,36,,
2020-05-21,117,true,smartphone,en_GB,hydration,1,0,12,,
2020-05-21,801,true,smartphone,en_AE,Calendula,1,0,5,,
2020-05-21,2002,true,smartphone,en_GB,Gift sets,1,0,9,,
2020-05-21,902,true,smartphone,fr_FR,deep cool,1,0,4,,
2020-05-21,801,true,smartphone,en_AE,Cleaning,1,0,12,,
2020-05-21,904,true,desktop,es_ES,NYX,1,0,9,,
2020-05-21,117,true,smartphone,en_GB,Favorites,1,0,12,,
2020-05-21,116,true,smartphone,fr_FR,Hydra,1,0,3,,
2020-05-21,903,true,smartphone,en_GB,Blending brush,1,0,2,,
2020-05-21,121,true,smartphone,fr_FR,naked 3,1,0,22,,
2020-05-21,116,true,smartphone,fr_FR,Déodorant bocage,1,0,2,,
2020-05-21,305,true,smartphone,pl_PL,Glitter primer,1,0,2,,
2020-05-21,114,true,desktop,it_IT,Hypnôse Volume à Porter Mascara,1,0,3,,
2020-05-21,115,false,smartphone,de_DE,Lingerie,1,0,10,,
2020-05-21,302,true,smartphone,en_GB,Perfect,1,0,45,,
2020-05-21,302,true,smartphone,en_GB,Night,1,0,44,,
2020-05-21,901,false,smartphone,it_IT,Bare with me,1,0,11,,
2020-05-21,114,true,desktop,it_IT,cofanetto,1,0,12,,
2020-05-21,904,false,desktop,es_ES,ULTIMATE shadow palette,1,0,2,,
2020-05-21,302,true,smartphone,en_GB,velvetiser,1,0,10,,
2020-05-21,120,true,desktop,en_GB,in love with you,1,0,12,,
2020-05-21,903,true,smartphone,en_GB,Tanning,1,0,10,,
2020-05-21,903,true,smartphone,en_GB,Total drop,1,0,3,,
2020-05-21,902,false,desktop,fr_FR,blue eyeliner,1,0,5,,
2020-05-21,903,false,smartphone,en_GB,Warm neutrals,1,0,2,,
2020-05-21,109,true,smartphone,it_IT,lips,1,0,3,,
2020-05-21,901,true,smartphone,it_IT,Mascara waterproof,1,0,4,,
2020-05-21,2001,true,smartphone,en_GB,Colour shampoo,1,0,2,,
2020-05-21,903,true,smartphone,en_GB,Illuminate,1,0,8,,
2020-05-21,903,true,smartphone,en_GB,Highlighter brush,1,0,3,,
2020-05-21,106,true,desktop,de_DE,Fix,1,0,6,,
2020-05-21,903,true,desktop,en_GB,liquid,1,0,12,,
2020-05-21,309,true,desktop,pl_PL,dark spot,1,0,4,,
2020-05-21,903,true,smartphone,en_GB,Liquid eyeshadow,1,0,3,,
2020-05-21,121,true,desktop,fr_FR,highlighter,1,0,22,,
2020-05-21,106,true,smartphone,nl_NL,Naked palette,1,0,34,,
2020-05-21,901,false,smartphone,it_IT,Set,4,0,36,,
2020-05-21,309,true,tablet,ro_RO,CC cream,2,0,8,,
2020-06-06,902,false,smartphone,fr_FR,Masca,0,4,0,,
2021-05-22,901,true,smartphone,it_IT,Eye20,0,1,0,,1
2020-06-06,103,true,desktop,pl_PL,anthelios sun intolerance,0,2,0,,
2020-06-06,103,true,desktop,pl_PL,anthelios sun,0,2,0,,
2020-06-06,902,true,smartphone,fr_FR,Rou,0,16,0,,
2020-06-06,902,false,smartphone,fr_FR,Pou,0,6,0,,
2020-05-21,113,true,smartphone,fr_FR,Offre exclusive,528,0,4317,,
2020-05-21,113,true,smartphone,fr_FR,Offres exclu,455,0,3585,,
2020-05-21,902,true,smartphone,fr_FR,Palette,178,0,2445,,
2020-05-21,308,true,smartphone,fr_FR,Shampoing,154,0,1670,,
2020-05-21,308,true,smartphone,fr_FR,Masque,133,0,1408,,
2020-05-21,902,true,smartphone,fr_FR,palettes fard à paupières,130,0,1399,,
2020-05-21,903,true,smartphone,en_GB,Eyeliner,98,0,1308,,
2020-05-21,901,true,smartphone,it_IT,Eyeliner,85,0,1036,,
2020-05-21,904,true,smartphone,es_ES,Primer,79,0,948,,
2020-05-21,904,true,smartphone,es_ES,paletas,55,0,746,,
2021-05-22,114,false,smartphone,es_ES,Mi,0,1,0,,1
2020-05-21,902,true,smartphone,fr_FR,anti-cernes,37,0,296,,
2020-05-21,904,true,smartphone,es_ES,Colorete,37,0,148,,
2020-05-21,902,true,smartphone,fr_FR,Sourcil,35,0,388,,
2020-05-21,1801,true,smartphone,de_DE,Parfum,29,0,321,,
2020-05-21,103,true,smartphone,pl_PL,Cerave,29,0,551,,
2020-05-21,904,true,smartphone,es_ES,Labial,28,0,338,,
2020-05-21,904,true,smartphone,es_ES,bases de maquillaje,27,0,324,,
2020-05-21,303,true,smartphone,de_DE,Anti-Aging,26,0,117,,
2020-05-21,113,true,smartphone,fr_FR,Offre promotionnelle,24,0,204,,
2020-05-21,114,true,smartphone,es_ES,Ojos,23,0,276,,
2020-05-21,308,true,smartphone,fr_FR,Anti chute,23,0,276,,
2020-05-21,902,true,desktop,fr_FR,pinceau,16,0,286,,
2020-05-21,113,true,desktop,fr_FR,OFFRE EXC,16,0,186,,
2020-05-21,902,true,smartphone,fr_FR,born to glow,15,0,158,,
2020-05-21,114,true,smartphone,es_ES,Outlet,14,0,168,,
2020-05-21,902,false,smartphone,fr_FR,Contouring,14,0,119,,
2020-05-21,114,true,smartphone,es_ES,Mascarilla,13,0,147,,
2020-05-21,303,true,smartphone,fr_FR,Soin nuit,12,0,58,,
2020-05-21,103,true,desktop,pl_PL,la roche posay,12,0,72,,
2020-05-21,114,true,smartphone,es_ES,Polvos,12,0,138,,
2020-05-21,308,true,smartphone,fr_FR,Nutritive,12,0,152,,
2020-05-21,903,false,smartphone,en_GB,Born to glow,11,0,130,,
2020-05-21,308,true,tablet,fr_FR,Shampooing,11,0,156,,
2020-05-21,112,true,smartphone,en_GB,Cannabis,11,0,57,,
2020-05-21,114,true,smartphone,de_DE,Serum,11,0,108,,
2020-05-21,308,true,smartphone,fr_FR,Coffret,10,0,60,,
2020-05-21,113,true,smartphone,fr_FR,fête de mere,10,0,72,,
2020-05-21,902,false,smartphone,fr_FR,Sourcils,10,0,120,,
2020-05-21,113,true,smartphone,fr_FR,Eau de,10,0,79,,
2020-05-21,114,true,smartphone,es_ES,HYDRA,10,0,116,,
2020-05-21,902,true,smartphone,fr_FR,Rouge-à-lèvres,10,0,171,,
2020-05-21,114,true,smartphone,it_IT,Cofanetti male uo,10,0,108,,
2020-05-21,117,true,smartphone,en_GB,Night cream,9,0,94,,
2020-05-21,1401,true,smartphone,ar_SA,ultra facial,9,0,135,,
2020-05-21,116,true,smartphone,fr_FR,Blush,9,0,80,,
2020-05-21,121,true,smartphone,fr_FR,Pinceaux,9,0,396,,
2020-05-21,903,true,smartphone,en_GB,Butter gloss,9,0,27,,
2020-05-21,904,true,smartphone,es_ES,Prebase de maquillaje,8,0,88,,
2020-05-21,902,false,desktop,fr_FR,éponge,8,0,91,,
2020-05-21,902,false,smartphone,fr_FR,Lèvre,8,0,88,,
2020-05-21,114,false,smartphone,it_IT,Bronzer,8,0,92,,
2020-05-21,1102,true,smartphone,fr_FR,Blemish,8,0,24,,
2020-05-21,904,true,smartphone,es_ES,Soft spoken,7,0,21,,
2020-05-21,114,true,smartphone,es_ES,solares,7,0,74,,
2020-05-21,303,true,smartphone,fr_FR,eau vitaminée,7,0,28,,
2020-09-26,116,false,smartphone,fr_FR,Serum,3,0,36,1,
2020-05-21,904,true,smartphone,es_ES,Brocha nyx,7,0,84,,
2020-05-21,308,true,smartphone,fr_FR,Chute cheveux,7,0,14,,
2020-05-21,904,true,smartphone,es_ES,Lapiz,7,0,84,,
2020-05-21,904,true,smartphone,es_ES,Paletas sombras,7,0,102,,
2020-05-21,112,true,smartphone,en_GB,Deodorant,7,0,58,,
2020-05-21,902,false,desktop,fr_FR,contouring,7,0,70,,
2020-05-21,308,true,smartphone,fr_FR,Solaire,7,0,42,,
2020-05-21,903,true,smartphone,en_GB,Pigments,6,0,57,,
2020-05-21,109,false,smartphone,de_DE,Facial fuel,6,0,72,,
2020-05-21,302,true,smartphone,en_GB,Bronzer,6,0,78,,
2020-05-21,904,true,smartphone,es_ES,Navidad,6,0,66,,
2020-05-21,309,true,smartphone,ro_RO,Canabis,6,0,24,,
2020-05-21,120,true,desktop,en_GB,set,6,0,72,,
2020-05-21,904,true,smartphone,es_ES,Kit,6,0,18,,
2020-05-21,902,false,desktop,fr_FR,primer,6,0,69,,
2020-05-21,902,false,desktop,fr_FR,poudre,6,0,72,,
2020-05-21,106,true,smartphone,de_DE,Concealer,6,0,144,,
2020-05-21,114,true,smartphone,es_ES,Bifásico,6,0,39,,
2020-05-21,114,false,tablet,it_IT,absolue,6,0,71,,
2020-05-21,117,true,smartphone,en_GB,Day cream,6,0,64,,
2020-05-21,902,true,smartphone,fr_FR,coffrets,6,0,50,,
2020-05-21,902,true,smartphone,fr_FR,Pore filler,6,0,12,,
2020-05-21,114,true,smartphone,de_DE,Lancome parfu,6,0,72,,
2020-05-21,903,true,smartphone,en_GB,Palette,6,0,85,,
2020-05-21,904,true,smartphone,es_ES,Mate,5,0,50,,
2020-05-21,903,true,smartphone,en_GB,Pencil,5,0,49,,
2020-05-21,904,true,smartphone,es_ES,bare with me,5,0,55,,
2020-05-21,309,true,smartphone,ro_RO,Oil,5,0,233,,
2020-05-21,114,true,smartphone,de_DE,hypnose mascara,5,0,56,,
2020-05-21,903,false,smartphone,en_GB,Concealer,5,0,45,,
2020-05-21,103,true,smartphone,pl_PL,Spf 50,5,0,105,,
2020-05-21,303,true,smartphone,fr_FR,Soin,5,0,27,,
2020-05-21,904,true,smartphone,es_ES,liquid suede,5,0,15,,
2020-05-21,114,false,smartphone,it_IT,Fondotinta tubetto,5,0,55,,
2020-05-21,114,false,tablet,it_IT,absolue fondotinta,5,0,59,,
2020-05-21,113,true,smartphone,fr_FR,Volume effet faux,5,0,40,,
2020-05-21,114,false,smartphone,it_IT,Fondotinta,5,0,55,,
2020-05-21,303,true,desktop,de_DE,aquasour,5,0,35,,
2020-05-21,303,true,smartphone,es_ES,Puré bright,5,0,41,,
2020-05-21,303,true,smartphone,fr_FR,Deodorant,5,0,32,,
2020-05-21,902,false,smartphone,fr_FR,Butter gloss,5,0,20,,
2020-05-21,902,true,smartphone,fr_FR,correcteur,5,0,15,,
2020-05-21,903,true,smartphone,en_GB,Palettes,5,0,49,,
2020-05-21,114,false,desktop,it_IT,Crema notte,5,0,58,,
2020-05-21,902,false,smartphone,fr_FR,Coffret,5,0,58,,
2020-09-27,109,false,desktop,it_IT,CALENDULA,2,0,16,2,
2021-05-22,2401,true,smartphone,es_ES,Glittle,0,7,0,,1
2020-05-21,901,false,smartphone,it_IT,Labbra,5,0,92,,
2020-05-21,114,true,smartphone,it_IT,fondotinta,5,0,55,,
2020-05-21,904,true,smartphone,es_ES,Fijador cejas,5,0,30,,
2020-05-21,114,true,smartphone,it_IT,cipria,5,0,55,,
2020-05-21,901,true,smartphone,it_IT,Gel sopracciglia,5,0,15,,
2020-05-21,1801,true,smartphone,it_IT,fondotinta,5,0,53,,
2020-05-21,2001,true,smartphone,en_GB,Heat protector,5,0,25,,
2020-05-21,902,true,smartphone,fr_FR,anti cerne,5,0,40,,
2020-05-21,103,true,smartphone,pl_PL,vichy,5,0,30,,
2020-05-21,303,false,smartphone,it_IT,Aqua plump,5,0,42,,
2020-05-21,902,true,smartphone,fr_FR,Base yeux,5,0,30,,
2020-05-21,116,true,smartphone,fr_FR,Dolce gabana homme,4,0,47,,
2020-05-21,112,true,smartphone,en_GB,Centella,4,0,28,,
2020-05-21,106,true,smartphone,de_DE,Mascara,4,0,72,,
2020-05-21,903,true,smartphone,en_GB,Sets,4,0,76,,
2020-05-21,904,true,smartphone,es_ES,Máscara,4,0,48,,
2020-05-21,116,true,smartphone,fr_FR,Jasmin,4,0,37,,
2020-05-21,115,true,smartphone,el_GR,Ultimate,4,0,16,,
2020-05-21,902,false,smartphone,fr_FR,contouring (enlumineur),4,0,37,,
2020-05-21,113,true,desktop,fr_FR,OFFRES EXCLUSIVES,4,0,48,,
2020-05-21,903,false,tablet,en_GB,Powder,4,0,39,,
2020-05-21,114,false,tablet,it_IT,fondotinta,4,0,43,,
2020-05-21,902,true,smartphone,fr_FR,fard à paupière,4,0,94,,
2020-05-21,904,true,smartphone,es_ES,Eyelines,4,0,90,,
2020-05-21,109,true,smartphone,de_DE,moisturizer,4,0,66,,
2020-05-21,902,true,smartphone,fr_FR,rouge à lèvre,4,0,65,,
2020-05-21,115,true,smartphone,de_DE,palette,4,0,67,,
2020-05-21,903,true,smartphone,en_GB,Eyelashes,4,0,12,,
2020-05-21,303,false,smartphone,es_ES,Limpiador,4,0,43,,
2020-05-21,1101,true,smartphone,it_IT,Siero,4,0,92,,
2020-05-21,904,true,smartphone,es_ES,pestañas postizas,4,0,16,,
2020-05-21,903,true,smartphone,en_GB,white,4,0,37,,
2020-05-21,114,true,smartphone,es_ES,absolue,4,0,45,,
2020-05-21,106,false,smartphone,de_DE,Puder,4,0,132,,
2020-05-21,902,false,desktop,fr_FR,Highlighter,4,0,35,,
2020-05-21,114,true,smartphone,it_IT,Matita nera,4,0,25,,
2020-05-21,901,false,smartphone,it_IT,Primer occhi,4,0,24,,
2020-05-21,904,false,desktop,es_ES,ultimate,4,0,16,,
2020-05-21,904,true,smartphone,es_ES,Polvos fijadores,4,0,28,,
2020-05-21,903,true,desktop,en_GB,butter gloss,4,0,12,,
2021-05-22,122,false,smartphone,en_US,Fond de teint,0,1,0,,1
2021-05-22,2501,false,smartphone,en_GB,Kids,0,1,0,,1
2020-05-21,116,true,smartphone,fr_FR,Tresor m,4,0,25,,
2020-05-21,114,true,smartphone,it_IT,Cofanetti profumi,4,0,40,,
2020-05-21,902,true,smartphone,fr_FR,base fard à paupières,4,0,16,,
2020-05-21,904,true,smartphone,es_ES,Vivid,4,0,8,,
2020-05-21,109,true,smartphone,es_ES,midnight recovery,4,0,24,,
2020-05-21,2001,true,desktop,en_GB,hair masque,4,0,72,,
2020-05-21,113,true,smartphone,fr_FR,Retour,4,0,32,,
2020-05-21,902,true,smartphone,fr_FR,gloss lingerie,4,0,16,,
2020-05-21,115,true,smartphone,nl_BE,Foundation,4,0,48,,
2020-05-21,902,true,smartphone,fr_FR,Lèvres nude,4,0,36,,
2020-05-21,115,true,tablet,el_GR,Primer,4,0,48,,
2020-05-21,903,false,smartphone,en_GB,Primer,4,0,48,,
2020-05-21,116,true,smartphone,fr_FR,Creme lancomes,4,0,48,,
2020-05-21,902,true,smartphone,fr_FR,Lingerie,4,0,44,,
2020-05-21,2002,true,smartphone,en_GB,Toner,4,0,44,,
2020-05-21,904,true,smartphone,es_ES,Cejad,4,0,48,,
2020-05-21,109,true,smartphone,it_IT,Olio struccante,4,0,23,,
2020-05-21,303,true,desktop,es_ES,bronzeador,4,0,40,,
2020-05-21,113,true,smartphone,fr_FR,Brume,4,0,12,,
2020-05-21,901,true,smartphone,it_IT,Soft,4,0,48,,
2020-05-21,902,false,smartphone,fr_FR,Bare with me,4,0,36,,
2020-05-21,305,true,smartphone,pl_PL,Peekaboo neutral,4,0,8,,
2020-05-21,109,false,smartphone,it_IT,Olio struccante,4,0,20,,
2020-05-21,903,false,desktop,en_GB,gift sets,4,0,48,,
2020-05-21,902,true,smartphone,fr_FR,Poudre finition,4,0,9,,
2020-05-21,1801,false,smartphone,de_DE,Armani you,3,0,27,,
2020-05-21,902,true,smartphone,fr_FR,fixateurs,3,0,27,,
2020-05-21,114,true,smartphone,de_DE,Mascara set,3,0,32,,
2020-05-21,112,true,smartphone,en_GB,Powerful,3,0,55,,
2020-05-21,903,true,smartphone,en_GB,NYx matte liquid lipstick,3,0,12,,
2020-05-21,902,false,tablet,fr_FR,pinceaux professionnels,3,0,80,,
2020-05-21,121,true,smartphone,fr_FR,spray,3,0,66,,
2020-05-21,303,false,tablet,it_IT,Acqua source super,3,0,31,,
2020-05-21,1101,true,smartphone,it_IT,novità,3,0,30,,
2020-05-21,112,true,smartphone,en_GB,Facial spray,3,0,14,,
2020-05-21,116,true,smartphone,fr_FR,toniqye,3,0,28,,
2020-05-21,904,true,smartphone,es_ES,prebase,3,0,36,,
2020-05-21,303,true,desktop,de_DE,Homme,3,0,24,,
2020-05-21,303,true,desktop,de_DE,Bodylotion,3,0,18,,
2020-05-21,904,false,desktop,es_ES,set brochas,3,0,6,,
2020-05-21,903,true,smartphone,en_GB,Cream eye liner,3,0,6,,
2020-05-21,904,true,desktop,es_ES,escape,3,0,12,,
2020-05-21,903,true,smartphone,en_GB,Holographic,3,0,18,,
2020-05-21,113,true,smartphone,fr_FR,Le cushion,3,0,24,,
2020-05-21,303,true,smartphone,es_ES,Everplump,3,0,18,,
2020-05-21,904,false,smartphone,es_ES,Matte,3,0,36,,
2020-05-21,904,false,smartphone,es_ES,set labios,3,0,36,,
2020-05-21,903,true,desktop,en_GB,lipstick,3,0,36,,
2020-05-21,902,true,desktop,fr_FR,escape artist,3,0,9,,
2020-05-21,113,true,smartphone,fr_FR,Exceptionnel,3,0,18,,
2020-05-21,109,true,smartphone,de_DE,acne,3,0,72,,
2020-05-21,902,false,desktop,fr_FR,fard à paupière,3,0,57,,
2020-05-21,116,true,smartphone,fr_FR,Dolce gabana,3,0,36,,
2020-05-21,901,false,smartphone,it_IT,Kit,3,0,31,,
2020-05-21,112,true,smartphone,en_GB,Shave,3,0,52,,
2020-05-21,902,false,desktop,fr_FR,nude,3,0,25,,
2020-05-21,109,true,smartphone,it_IT,Pure vitality,3,0,3,,
2020-05-21,109,true,smartphone,it_IT,Acqua idratante,3,0,27,,
2020-05-21,302,true,desktop,en_GB,kit,3,0,45,,
2020-05-21,112,true,desktop,en_GB,deodorant,3,0,13,,
2020-05-21,308,true,desktop,fr_FR,bain satin,3,0,12,,
2020-04-29,904,true,smartphone,es_ES,BB crean,0,1,0,,
2020-05-21,902,false,smartphone,fr_FR,fixateurs,3,0,27,,
2020-05-21,902,false,desktop,fr_FR,spray fixateur,3,0,6,,
2020-05-21,116,true,smartphone,fr_FR,Ombre à paupière,3,0,33,,
2020-05-21,115,true,smartphone,de_CH,born to glow,3,0,18,,
2020-05-21,114,true,smartphone,es_ES,Máscara pestaña,3,0,36,,
2020-05-21,120,true,smartphone,en_GB,Neo n,3,0,24,,
2020-05-21,303,true,smartphone,es_ES,Crema nutricion de dia,3,0,10,,
2020-05-21,904,true,smartphone,es_ES,Limpiador de brochas,3,0,9,,
2020-05-21,112,true,smartphone,en_GB,Anti aging,3,0,96,,
2020-05-21,903,true,smartphone,en_GB,Cream,3,0,36,,
2020-05-21,103,true,smartphone,pl_PL,Woda termalna,3,0,9,,
2020-05-21,2002,true,smartphone,en_GB,Self tan,3,0,6,,
2020-04-29,902,false,desktop,fr_FR,blg 08,0,1,0,,
2020-05-21,902,true,smartphone,fr_FR,pinceau brush,3,0,36,,
2020-05-21,304,true,desktop,en_GB,oil,3,0,30,,
2020-05-21,120,true,smartphone,en_GB,designer cream foundation,3,0,9,,
2020-05-21,114,true,desktop,it_IT,Teint Miracle,3,0,21,,
2020-05-21,303,true,smartphone,de_DE,Peeling,3,0,26,,
2020-04-29,902,true,desktop,fr_FR,poudre libre translucide,0,1,0,,
2020-05-21,103,true,smartphone,pl_PL,krem do twarzy,3,0,18,,
2020-05-21,109,true,smartphone,fr_FR,Eclairci,3,0,6,,
2020-04-29,902,true,smartphone,fr_FR,Revolt,0,1,0,,
2020-05-21,115,true,smartphone,de_DE,Powder,3,0,28,,
2020-05-21,904,false,desktop,es_ES,accesorios,3,0,43,,
2020-05-21,109,true,desktop,fr_FR,AVOCADO,3,0,15,,
2020-05-21,303,true,tablet,it_IT,Blue,3,0,20,,
2020-05-21,903,true,smartphone,en_GB,vivid brights,3,0,6,,
2020-05-21,112,false,tablet,en_GB,Shaving,3,0,28,,
2020-05-21,120,true,smartphone,en_GB,neo ndue,3,0,14,,
2020-05-21,902,false,desktop,fr_FR,CRAYON YEUX,3,0,30,,
2020-05-21,103,true,smartphone,pl_PL,Vichy neovadiol,3,0,39,,
2020-05-21,1102,true,smartphone,fr_FR,Phloretin,3,0,6,,
2020-05-21,904,false,smartphone,es_ES,Nyx eyeliner,3,0,36,,
2020-05-21,308,true,smartphone,fr_FR,Aura Botanica,3,0,24,,
2020-05-21,2001,true,desktop,en_GB,Hair oil,3,0,24,,
2020-05-21,1202,false,desktop,de_DE,Cc cream,3,0,21,,
2020-05-21,901,true,desktop,it_IT,SOPRAcciglia,3,0,28,,
2020-05-21,308,true,smartphone,fr_FR,cheveux,3,0,36,,
2020-05-21,902,true,smartphone,fr_FR,lip_liner,3,0,12,,
2020-05-21,2002,true,smartphone,en_GB,Mousse,3,0,6,,
2020-05-21,902,true,desktop,fr_FR,prime,3,0,36,,
2020-05-21,308,true,desktop,fr_FR,elixir ultime,3,0,21,,
2020-05-21,116,true,smartphone,fr_FR,Marzipane,3,0,6,,
2020-05-21,1102,true,desktop,fr_FR,contour des yeux,3,0,12,,
2020-05-21,903,true,smartphone,en_GB,ultimate brights,3,0,9,,
2020-05-21,303,false,smartphone,es_ES,Cremas com colagueno,3,0,9,,
2020-05-21,115,true,smartphone,nl_BE,Lipstick,3,0,36,,
2020-05-21,903,true,smartphone,en_GB,Lip lingerie,3,0,15,,
2020-05-21,303,true,smartphone,es_ES,Biopur podré reducer,3,0,18,,
2020-05-21,903,true,smartphone,en_GB,Matte powder,3,0,6,,
2020-05-21,2001,true,desktop,en_GB,blond absolu,3,0,36,,
2020-05-21,114,true,smartphone,es_ES,sombras,3,0,36,,
2020-05-21,303,true,desktop,de_DE,Eau,3,0,28,,
2020-05-21,112,true,smartphone,en_GB,Hair,3,0,103,,
2020-05-21,801,true,smartphone,ar_AE,Powerful,3,0,30,,
2020-05-21,1102,true,smartphone,fr_FR,Yeux,3,0,12,,
2020-05-21,1202,true,smartphone,de_DE,CC Illumination,3,0,21,,
2020-05-21,901,true,smartphone,it_IT,Labbra,3,0,36,,
2020-05-21,1202,true,smartphone,de_DE,Cc,3,0,21,,
2020-05-21,903,true,smartphone,en_GB,Pressed powder,3,0,27,,
2020-05-21,114,true,smartphone,es_ES,Hombre,3,0,27,,
2020-05-21,109,true,smartphone,es_ES,Clearly corrective,3,0,25,,
2020-05-21,904,true,smartphone,es_ES,brocha,3,0,36,,
2020-05-21,904,false,smartphone,es_ES,sombra ojos,3,0,36,,
2020-05-21,308,true,smartphone,fr_FR,Elixir,3,0,21,,
2020-05-21,902,false,smartphone,fr_FR,Crayon à lèvre,3,0,12,,
2020-05-21,116,false,smartphone,fr_FR,Chiara,3,0,9,,
2020-05-21,109,true,smartphone,it_IT,Cannabis,3,0,6,,
