campaign_id,ncampaign_id,description,valid_from,valid_to,is_continuous
16290004,YSL-FR-OFFRE-CYBER-MONDAY,25% sur tout le site
30% dès 80€
40% sur les coffrets
60% sur ORL 
90ml acheté = 30ml offert
100ml acheté = 40ml offert,2020-11-29 23:00:00.000,2020-11-30 23:00:00.000,true
1510072,UNI10_1604,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
1511064,BOGOF-FR,,2020-05-27 22:00:00.000,2020-06-01 22:00:00.000,true
16290005,LAC-FR-CYBER-MONDAY,30% sur tout le site
Livraison offerte,2020-11-29 23:00:00.000,2020-11-30 23:00:00.000,true
1511655,LAC_DE_03022020_16022020,St. Valentin GWP,2020-02-02 23:00:00.000,2020-02-16 23:00:00.000,true
1513094,FR_DISCOUNT_VALENTIN_20190205,,2019-02-05 23:00:00.000,2019-02-15 06:00:00.000,true
1513104,FR_DISCOUNT_KITGLITTERFEVER_20190325,,2019-03-31 22:00:00.000,2019-04-30 22:00:00.000,true
18970001,NO_NO100OFF_100%_DEC20,,2020-12-06 23:00:00.000,2021-01-31 23:00:00.000,true
1513088,E2-BNL-Partnership-JAN2019,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
1513100,KIE_UK_08-20_GWP_CRM-MASK-SET-70,,2020-08-04 23:00:00.000,2020-10-15 23:00:00.000,true
1513116,DISCOUNT_KIEHLS15_20190625,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
62460001,Free GWP (Selection) WYS £45 (4-30 Sept 2021),XXX,,,false
1511098,LAC-FR-CRM-FAN,-20% sur tous les produits hors maison lancome et absolue
-25% sur tous les produits hors maison lancome et absolue,2020-06-25 22:00:00.000,2020-08-31 22:00:00.000,true
31930001,BIO_DE_OUTLET_032021,XXX,,,false
32180001,DE-BIO-WOMENSDAY20-022021,XXX,,,false
56910001,GWP-JULY-AUGUST-2021,XXX,,,false
32330001,pl-womens-day-dlx,,2021-03-05 23:00:00.000,2021-03-13 23:00:00.000,true
42280001,UD_UK_05-21_MAY-OUTLET-30-OFF,XXX,,,false
16300001,pl-cyber-monday,XXX,,,false
42300001,CZ_mothersday,XXX,,,false
54910001,KIE_FR_20210705-20210711_OFFRE-MA-ROUTINE,XXX,,,false
32230001,202103_Alien_Flatspray,XXX,,,false
32250001,Aromes Promotion Nutritive,XXX,,,false
32270001,NYX_FR_2021-05-03_2021-06-03_MERYL20,XXX,,,false
49520001,DE-KIE-Live15_062021,XXX,,,false
32280001,KIE_UK_2020_DIS_KIEHLS-NPS-KIE15,XXX,,,false
49540001,CORPORATE-BENEFITS-DE_CON,XXX,,,false
32300001,PRIX_CERCLE_FLACONS_workaround,XXX,,,false
32310001,IT-Promo-Golden-Month,XXX,,,false
50090001,LOY-UK_Birthday - Tier 3,XXX,,,false
32340001,pl-womens-day-dlx,XXX,,,false
64810011,IT-Promo-Halloween-sale-selection,,2000-01-01 00:00:00.000,2019-10-31 23:00:00.000,true
1512937,GWP_PreSale_BF_SKINLOVER_20191127,,2019-11-26 23:00:00.000,2019-11-28 23:00:00.000,true
1512938,GWP_BLACK_FRIDAY_20191129,,2019-11-28 23:00:00.000,2019-12-02 23:00:00.000,true
1511174,E2-CH-FB_Chatbot_discoveryset-CAMPAIGN,,2018-10-11 22:00:00.000,2018-11-22 23:00:00.000,true
32380001,Discount20_INFLUENCE_FR_20210301,XXX,,,false
16300002,UD_FR_30112020_CYBERMONDAY_DISCOUNT25%_15%SUP,XXX,,,false
32390001,20210301_MD_Angel,XXX,,,false
32420001,DE-KIE-FSS-16_31122021,XXX,,,false
3910013,LAC-FR-OFFRE-QIXI30,,2020-08-24 22:00:00.000,2020-08-29 22:00:00.000,true
1513523,Free_Samples_APRIL_20190409,,2019-04-08 22:00:00.000,2019-05-07 22:00:00.000,true
32430001,DE_LAC_LOYALTYANMELDUNG_20%_022021,XXX,,,false
32440001,NYX PMU -5% SOCIAL SELLING ARALART,XXX,,,false
33700001,LAC-FR-OFFRE-ECENTIMEDAYS-25DISCOUNT,XXX,,,false
2190031,DE-LAC-Flashsale-082020,Erhalte zusätzlich 10% Rabatt auf deinen Einkauf!,2020-08-26 22:00:00.000,2020-08-31 22:00:00.000,true
35310001,KIE_UK_03-21_GWP_HYDRATEME,XXX,,,false
1511189,E2-FATHER-S-DAY-MAY20,E2 : Father Day - 3 deluxes with coupon "DAD",2020-05-23 22:00:00.000,2020-06-08 22:00:00.000,true
60410001,GWP_UVD_Spin_the_wheel_DE_20210801,XXX,,,false
1512205,DISCOUNT_PERFECTSKIN_20180328,,2018-03-28 23:00:00.000,2018-04-05 23:00:00.000,true
34250001,es-4dlxdiciembre-hombre,XXX,,,false
2920039,YSL-FR-GWP-CRM-CLUTCH-LIBRE,Avec le code INTENSE
1 GWP offert pour tout achat d'un Libre EDP ou EDPI,2020-09-05 22:00:00.000,2020-09-13 22:00:00.000,true
63470001,OFFRE-FRAGRANCE-9SEPT-TO-6OCT,XXX,,,false
1513200,FR_DISCOUNT_FRENCH_DAYS_20190416,,2019-04-25 16:00:00.000,2019-04-28 22:00:00.000,true
65720001,NYX_FR_2021-09-16_2021-09-30_MIROIR,XXX,,,false
76990001,ITC_UK_2021_11_21_CRM_BF_preview,XXX,,,false
49550001,NYX_FR_2021-05-06_2021-07-07_GSG10,XXX,,,false
72770001,PL_Halloween_2021,XXX,,,false
35400001,DE-AT-Maskenpinsel_GWP_012021,XXX,,,false
42180001,CZ_mothersday,,2021-04-30 22:00:00.000,2021-05-09 22:00:00.000,true
2920038,GWP_201910_HALLOWEEN_SPEND_60,,2019-10-20 23:00:00.000,2019-11-04 00:00:00.000,true
1511239,E2_BNL_PALETTE_MAY20,,2020-05-21 22:00:00.000,2020-05-24 22:00:00.000,true
2920115,TOTE_1124,,2017-12-03 00:00:00.000,2017-12-10 00:00:00.000,true
2920123,GWP_GLOW_20190102,,2019-01-14 00:00:00.000,2019-01-24 00:00:00.000,true
2920176,GWP_60_20181019,,2018-10-21 23:00:00.000,2018-11-05 00:00:00.000,true
32220001,LPA_FR_2021-03-05_2021-04-30_NYXSOCIAL,,2021-03-04 23:00:00.000,2021-04-30 22:00:00.000,true
1513117,FR-GWP-POWER-OCTOBRE,,2019-09-30 22:00:00.000,2019-10-31 23:00:00.000,true
16310001,UDC-IT-CYBERMONDAY2020,XXX,,,false
32190001,Hydrating B5 GWP WYS £150 Feb 2021,XXX,,,false
1520009,UK_DAY11_GIFT,,2019-12-11 00:00:00.000,2019-12-12 11:00:00.000,true
14890003,LAC-FR-ORL-O-REVOIR-PINK,60% sur des produits Ô REVOIR
50% sur des produits Ô REVOIR
40% sur des produits Ô REVOIR
30% sur des produits Ô REVOIR,2020-11-22 23:00:00.000,2020-12-04 23:00:00.000,true
32240001,PROMO-SAV-STVAL-1CONSO-202103,XXX,,,false
42290001,E2_MONTHLY_GWP_HYDRATION_MAY21,XXX,,,false
34260001,AOX - VICHY 03/2021 - CONNECTVICHY,XXX,,,false
31940001,BIO_ES_DNR_GWPMarzo,,2021-03-02 23:00:00.000,2050-01-01 00:00:00.000,true
24490001,30% off Christmas Gift Sets,,2021-04-01 23:00:00.000,2021-04-05 22:45:00.000,true
33710001,YSL_UK_1203_FREEFNDBRUSH,XXX,,,false
42310001,UD_FR_01052021_08052021_DISCOUNT30%_SHOWROOM_SOURCECODE,XXX,,,false
1514411,FR_DISCOUNT_YFQ25_20190402,,2019-02-04 23:00:00.000,2019-02-06 23:00:00.000,true
32320001,LPA_FR_03-03-2021_CONT_SGMB-BUNDLES,XXX,,,false
63480001,GWP_HAI_Spin_the_wheel_ES_20210801,XXX,,,false
32370001,IT-BIO-MAR-2021-FESTA-PAPA,XXX,,,false
32400001,20210301_MD_Nova,XXX,,,false
78070001,PL_BlackFriday_LastCall,XXX,,,false
50100001,NYX_FR_2021-16-06_2021-29-06_VENTES-PRIVEES,XXX,,,false
50110001,Save 25% Sitewide (16 June- 1 July 2021),XXX,,,false
54920001,LOY-FR-2nd-purchase,XXX,,,false
62470001,__UNDEFINED__,XXX,,,false
49530001,DE-KIE-Live15_062021,,2021-06-10 22:00:00.000,2021-06-11 22:00:00.000,true
1514126,Discount_YFQ11_20191029,,2019-11-05 23:00:00.000,2019-11-11 23:00:00.000,true
34990040,ARMANI_31-03-2021_01-04-2021_EASTER_S&S_CRM,,2021-03-30 23:00:00.000,2021-03-31 23:00:00.000,true
62480001,FREESHIP_40e_160303,XXX,,,false
86430001,SK_Missyou,XXX,,,false
43250001,BIO_DE_0605_160521_COCO,XXX,,,false
1511298,E2-DNS-F&F-2019,,2019-03-27 23:00:00.000,2019-03-31 22:00:00.000,true
30990018,BEAUTY-MOMENTS-MARCH21-AFFILIATION-GWP2,,2021-03-18 23:00:00.000,2021-03-24 23:00:00.000,true
43250002,YSL-OFFRE-GOLDEN-TICKET-DAY2,XXX,,,false
49570001,IT-KIE-JUN-2021-DISCOUNT-15off,XXX,,,false
49570002,ITCDE_10FS,XXX,,,false
49570003,Discount_Serum_Week_ES_20210612,XXX,,,false
83780001,20211201_AVENT_CALENDAR_1512,XXX,,,false
3910014,CZ_1+1_deluxe,,2020-08-31 22:00:00.000,2020-09-13 22:00:00.000,true
1514127,DE-KIE-Chatbot-2020-GWP-MENCARE20,,2020-04-26 22:00:00.000,2020-12-31 23:00:00.000,true
68690002,FR_Discount_BIENVENUE_20170627,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
102290001,DE-KIE-EasterDeal-042022,XXX,,,false
19030050,LE 20 GIOIE DEL NATALE - GIORNO 12,,2020-12-11 23:00:00.000,2020-12-12 23:00:00.000,true
60420001,RO_Summer_Well_2021,XXX,,,false
56920001,UDC_ES_26-7_31-7_LaunchVice,XXX,,,false
1511712,GWP_BROSSE_20180604,,2018-06-03 22:00:00.000,2018-09-30 22:00:00.000,true
96230002,WOMENSDAY_MARCH_DE_20220301,XXX,,,false
103940001,KIE_E2_2022-24-04_LASTDAYFF,XXX,,,false
1514475,BRUSH20_Remise_20151126,,2015-11-28 23:00:00.000,2015-11-30 23:00:00.000,true
1511296,DIS_20-OFF_CTC_MAY,,2019-05-06 23:00:00.000,2019-05-12 23:00:00.000,true
85570001,LAC_EAST_20212610_BOXING-DAY,XXX,,,false
77000001,AOX - VICHY - 10/2021 - ORDER 50 EUROS GEL DOUCHE MENVICHY,XXX,,,false
1513128,UK_DISCOUNT15_20181022,,2018-10-24 23:00:00.000,2018-10-29 00:00:00.000,true
1513883,KIE_UK_05-20_MAY-PAYDAY-HYDRATE,,2020-05-23 23:00:00.000,2020-05-31 23:00:00.000,true
1513887,KIE_06-20_GWP_50-FRESH-FACE,,2020-05-31 23:00:00.000,2020-06-14 23:00:00.000,true
31950001,BIO_ES_DNR_20%AlwaysOn,XXX,,,false
20680001,YSL-FR-OFFRE-CALENDRIER-DE-LAVENT-15122020,1 parfum 90ml acheté = 1 parfum 30ml offert
1 parfum 100ml acheté = 1 parfum 100ml offert,2020-12-14 23:00:00.000,2020-12-15 23:00:00.000,true
64810014,IT-Promo-Natale-Beauty-Box,,2018-12-24 23:00:00.000,2018-12-31 23:00:00.000,true
16320001,IT-BIO-2020-CYBER-MONDAY,XXX,,,false
32410001,IT-KIE-2021-MAR-FATHER-DAY-GWP,XXX,,,false
5320038,LOY-FR-Free-Shipping-Tier-3-4,,2020-05-05 00:00:00.000,2050-01-01 00:00:00.000,true
56930001,ARMANI_27-07-2021_30-07-2021_AFFILIATES_LIP,,2021-07-26 23:00:00.000,2021-07-31 00:00:00.000,true
34270001,ARMANI_CODE_HOMME_EDP_SAMPLE,XXX,,,false
49580001,DE-UNIDAYS-122020-con,XXX,,,false
1511129,E2-Xmas-editions-sales-JAN20,,2000-01-01 00:00:00.000,2020-02-13 23:00:00.000,true
49580002,IT-LAC-Promo-Caramia-Myskin-2021,XXX,,,false
49580003,NYX_FR_2021-11-06_2021-14-06_KAM20,XXX,,,false
63490001,Free_express_shipping_Spin_the_wheel_ES_20210801,XXX,,,false
1510250,CORPORATE-BENEFITS-DE_NOV2019,20% Rabatt,2020-02-06 23:00:00.000,2020-02-09 23:00:00.000,true
68700001,GWP-OCTOBER-2021,XXX,,,false
1514327,ECTHELLO15,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
1510076,KIE_UK_06-20_GWP_PAYDAY-PETALPOWER,,2020-06-21 23:00:00.000,2020-07-01 23:00:00.000,true
74570001,DE-ITC-DEALMOON35-112021,XXX,,,false
87680001,BIO_ES_7-1_23-1_imprescindibles25%,XXX,,,false
1513148,CZ_chat_Michaela0620,,2000-01-01 00:00:00.000,2020-08-31 22:00:00.000,true
1511003,pl-7-samples,,2020-10-24 22:00:00.000,2020-10-25 23:00:00.000,true
60430001,YSL-OFFRE-BACKTOSCHOOL,,2021-08-21 22:00:00.000,2021-09-05 22:00:00.000,true
65730002,BIO0000018-ES-Cofres-Otoño-40%,XXX,,,false
43280001,KIE_FR_20210508-20210523_ECENTDAYS,,2021-05-06 22:00:00.000,2021-05-24 02:00:00.000,true
1512692,CASA-KIEHLS4,,2020-03-24 23:00:00.000,2020-03-26 23:00:00.000,true
68700002,ITC_UK_2021_10_CRM_30,XXX,,,false
1512228,DISCOUNT_COBRISTOL18B_20180817,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
33720032,LAC-FR-OFFRE-RENERGIE-TRIGGER-GWP,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
54940001,LPA_FR_2021-07-14_2021-07-21_PLUS10,XXX,,,false
54950001,HAPPY SUMMER WEDNESDAYS - GIORNO 1,XXX,,,false
50120001,TV Tiered GWP (16 June - 16 July),XXX,,,false
1514128,UK_DISCOUNT_GETTHEGLOSS10_20190806,,2000-01-01 00:00:00.000,2019-09-30 22:00:00.000,true
43260001,LAC-FR-OFFRE-TRIGGER-BP-0521,XXX,,,false
7000124,KIE_06-20_GWP_50-FRESH-FACE,,2020-05-31 23:00:00.000,2020-06-14 23:00:00.000,true
43290001,IT-LAC-BUON-COMPLEANNO-CHIARA-PROMO-2021,XXX,,,false
78080001,DE-LAC-EMILY-IN-PARIS-112021,XXX,,,false
43330001,KIE_FR_20210508-20210523_ECENTDAYS,XXX,,,false
77010001,AOX - VICHY - 11/2021 - ORDER AQ MINI NIGHT SPA OFFERT AQUAVICHY,XXX,,,false
103950001,NYX-IT_NYXSET_PROMO_2022_10_15_20,XXX,,,false
19030001,E2_FREESHIPPING_EXPRESS_DEC20,,2020-12-16 23:00:00.000,2020-12-19 23:00:00.000,true
34990012,KIE_ES_22-03_31-03_Limpiadores,,2021-03-21 23:00:00.000,2021-03-26 23:00:00.000,true
69110189,PL_Autumn_HomeSPA,,2021-10-10 22:00:00.000,2021-10-18 22:00:00.000,true
34990013,DE-LAC-MASTERCLASS-032021,,2021-03-22 23:00:00.000,2021-05-01 22:00:00.000,true
1515412,CZ_GTL_set3,,2019-12-02 23:00:00.000,2050-01-01 00:00:00.000,true
50130001,DE_ITC_Liveshopping_Mittwoch_20OFF,,2021-06-16 00:00:00.000,2021-06-16 22:59:59.000,true
6110040,UD_FR_20200916_20200920_F&F_DISCOUNT20%,,2020-09-15 22:00:00.000,2020-09-20 22:00:00.000,true
1514199,es-oct-fragances25,,2019-10-20 22:00:00.000,2019-11-04 23:00:00.000,true
1510064,UK_DISCOUNT_OMG10_20190212,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
42470050,KIE_ES_DNR_FF-21-bbdd-fake,,2021-05-04 06:30:00.000,2021-05-04 11:00:00.000,true
21600054,LOY-ES_Free Shipping - Tier 1,,2020-12-08 23:00:00.000,2050-01-01 00:00:00.000,true
1510977,IT-LAUNCH-PUREVITALITY,,2019-09-05 22:00:00.000,2019-09-30 22:00:00.000,true
1514442,E2-GWP-RELOADED,,2019-02-17 23:00:00.000,2019-03-20 23:00:00.000,true
64810049,Toky Woky GWP WYS £35 (25 - 31 Oct 2021),,2021-10-24 23:00:00.000,2021-11-01 00:00:00.000,true
42330002,AOX - LRP - 05/2021 - OFFRE FETE DES MERES,XXX,,,false
60440001,YSL-OFFRE-BACKTOSCHOOL,XXX,,,false
14450002,SkinC BFCM CRM tier 1,,2000-01-01 00:00:00.000,2020-11-30 23:45:00.000,true
13700001,UDC_FR_20201109-20201130_OUTLET_DISCOUNT60%_40%,,2000-01-01 00:00:00.000,2020-12-06 23:00:00.000,true
74570002,DE_BIO_Kitbuilder_092021,XXX,,,false
1513136,FR_GWP_MATTELOVER_20190218,,2019-03-05 06:00:00.000,2019-03-15 23:00:00.000,true
35450001,NYX-IT-PROMO-MUA,XXX,,,false
50140001,DE_ITC_Liveshopping_Mittwoch_20OFF,XXX,,,false
78080002,DE-BIO-UNIDAYS-221121-311221,XXX,,,false
1510254,Skincare_Influencer_June2018,,2018-06-08 22:00:00.000,2018-07-31 22:00:00.000,true
49590001,LPA_FR_20210525-OFFRE_SOCIAL_ACHETEURS,XXX,,,false
1514054,IT_Shipping_SHIP4FREE_20170922,,2017-09-27 22:00:00.000,2017-10-01 22:00:00.000,true
45670003,YSL_FR_TEST_PRODUCT_SET,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
35460001,UD_UK_01-04-21-30-04-21_APRIL_GWP-FREE-3-DLX,XXX,,,false
35490001,PROMO-CHLOE20-202103,XXX,,,false
1513149,CZ_chat_Olesja0620,,2000-01-01 00:00:00.000,2020-08-31 22:00:00.000,true
35500001,PROMO-NOHO20-202103,XXX,,,false
35500002,IT-KIE-2021-SPRING-NIGHT-6,XXX,,,false
38830002,ro-essentials,,2021-04-13 22:00:00.000,2021-04-30 22:00:00.000,true
1510222,Free_Samples_November_2019,,2019-11-06 23:00:00.000,2019-11-26 23:00:00.000,true
1511131,DE-GWP-BI-FACIL-14.07.2020,Buy 2 Bifacil Eye receive one free,2020-07-16 22:00:00.000,2020-08-05 22:00:00.000,true
48560001,DE-LAC-NACHTPFLEGE-062021,,2021-06-06 22:00:00.000,2021-06-14 22:00:00.000,true
56950001,LAC_UK_27072021_01082021_20off8025off120,XXX,,,false
43320001,GWP Mini Vit C WYS £35 (7 May - 31 May 2021),,2021-05-06 23:00:00.000,2021-05-31 23:00:00.000,true
43270001,pl-3-deluxe-samples,,2021-05-06 22:00:00.000,2021-05-12 22:00:00.000,true
63500001,Bg_hr_si_10_samples,XXX,,,false
62510001,ARMANI_03-08-2021_BUNDLE_SI&LSF_20%,XXX,,,false
65740001,LAC_UK_24092021_30092021_20off8025off12030off200,XXX,,,false
1512263,DE_insights_test1_beauty,20% Rabatt und gratis Beauty Set,2019-10-14 22:00:00.000,2019-11-17 23:00:00.000,true
43300001,pl-3-deluxe-samples,XXX,,,false
1512201,ES-LOVEMUM,,2000-01-01 00:00:00.000,2020-05-03 22:00:00.000,true
56020001,LAC-OFFRE-FLASH-VOYAGE,,2021-07-20 22:00:00.000,2021-07-27 22:00:00.000,true
43340001,GWP Mini Vit C WYS £35 (7 May - 31 May 2021),XXX,,,false
40980056,Summer Duo GWP Promotion,,2000-01-01 00:00:00.000,2021-06-11 22:45:00.000,true
17710001,DE-LAC-ADVENTSKALENDER-PROMO3,,2020-12-02 23:00:00.000,2020-12-03 23:00:00.000,true
30890001,New Campaign - 2/26/21 2:57:50 pm,,2021-02-26 23:00:00.000,2050-01-01 00:00:00.000,true
66410072,BIO-NGL-FR-UAT-20,-20% on your order using code : BLUETHERAPY
Free shipping (except Chronopost) on this order,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
1514131,sorry-customer-care,,2000-01-01 00:00:00.000,2020-02-19 23:00:00.000,true
77020001,KIE_ES_4-11_31-12_MISSYOU,XXX,,,false
29990070,BIO-DE-GWP-HommeGeschenk-022021,,2021-02-22 23:00:00.000,2021-03-31 22:00:00.000,true
1510352,UK_GWP_VAL_DAY_1,,2019-07-31 23:00:00.000,2019-08-08 23:00:00.000,true
1513542,pl-workshop,,2020-06-08 22:00:00.000,2020-06-30 22:00:00.000,true
1514504,DE_ITC_Angebote_20off,20% Rabatt auf Produkte aus der Angebote-Kategorie,2019-08-10 23:00:00.000,2019-08-18 23:00:00.000,true
1512256,CouponCode,20 % offf,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
54970001,LAC-OFFRE-BOGOF-BASTILLEDAY,XXX,,,false
16640008,LAC_ES_1-12_31-1_xmas-gwp-20,,2020-11-30 23:00:00.000,2021-01-31 23:00:00.000,true
1512269,FR_DISCOUNT_VALENTIN_20190205,,2019-02-05 23:00:00.000,2019-02-15 06:00:00.000,true
1512273,FR-GWP-BrowPower,,2019-12-15 00:00:00.000,2019-12-16 00:00:00.000,true
2920040,Unique-Codes-CRM,Re-engagement codes,2000-01-01 00:00:00.000,2017-09-30 22:45:00.000,true
35440001,UD_UK_01-04-21-30-04-21_APRIL_GWP-FREE-3-DLX,,2021-04-01 00:00:00.000,2021-05-01 00:00:00.000,true
1513187,NYX_FR_2020-02-03_2020-02-15_COUPO25,,2020-02-03 02:00:00.000,2020-02-15 23:00:00.000,true
10520170,LOY-DE-Catalog Tier 1 (99 pts),,2020-09-23 00:00:00.000,2050-01-01 00:00:00.000,true
35470001,YSL-FR-OFFRE-SRC-GWP-BIRTHDAYF-2021,XXX,,,false
102310001,LAC_UK_14042022_18042022_SETSFLASH,XXX,,,false
16340001,ITC_FR_20201130_CYBERMONDAY_DISCOUNT20%,XXX,,,false
83810001,LAC-FR-OFFRE-CALENDRIER-DISCOUNT30,XXX,,,false
16380001,DE-KIE-CYBERMONDAY-TEST,XXX,,,false
86450001,BIO-FR-AVPSOLDES-0601-1101,XXX,,,false
78090001,CZSK_influ_2021 - 11/5/21 3:34:58 pm,XXX,,,false
50150001,Blonde Bain & Cicaflash Duo GWP,XXX,,,false
1513151,CZ_chat_Danica0620,,2000-01-01 00:00:00.000,2020-08-31 22:00:00.000,true
92520001,pl-cerave-all-20,XXX,,,false
1513156,CZ_chat_Lucia0620,,2000-01-01 00:00:00.000,2020-08-31 22:00:00.000,true
1513150,CZ_chat_Aneta0620,,2000-01-01 00:00:00.000,2020-08-31 22:00:00.000,true
1512278,UK_GWP_CHERRY_20181012,,2018-11-27 00:00:00.000,2018-11-28 11:00:00.000,true
63220001,ARMANI_SWYINTENSE_TRYITFIRST,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
68720001,FR_Discount_BIENVENUE_20170627,XXX,,,false
1514315,CASA-KIEHLS1,,2020-03-17 23:00:00.000,2020-03-19 23:00:00.000,true
86460001,BEAUTY-DAYS-AFFILIATES-CRM,XXX,,,false
56960001,UD_UK_2021_BUNDLES_STAY-NAKED-ALL-NIGHT,XXX,,,false
64810015,IT-Promo-Mothers-Day-2020-GWP,,2000-01-01 00:00:00.000,2020-05-10 22:00:00.000,true
19030008,DE-KIE-XMAS5-122020,,2020-12-10 23:00:00.000,2020-12-13 23:00:00.000,true
64810016,IT-Promo-Mascare-Eye-Animation,,2020-07-16 22:00:00.000,2020-08-11 00:00:00.000,true
114390001,AOX - VICHY - 06/2022 - ORDER 10 PCT NO VICHYSUMMER 3,XXX,,,false
64810017,IT-Promo-Pink-Week-Day-4,,2019-11-23 23:00:00.000,2019-11-24 23:00:00.000,true
16410001,LAC-FR-VEEPEE-CALENDRIER-DE-LAVENT,XXX,,,false
16430001,DE_LAC_CYBERWEEK_CRM_122020,XXX,,,false
1511198,DISCOUNT_VIP20_BLACKFRIDAY_XC,BF VIP 20% EXCLUDING CHERRY,2018-11-18 00:00:00.000,2018-11-20 00:00:00.000,true
1513894,GWP_PARFAIT_20180913,,2018-09-18 22:00:00.000,2018-09-30 22:00:00.000,true
114400001,YSL_UK_2020-04-16_2022-12-31_NHS_DISCOUNT,XXX,,,false
16460001,GWP_Cyber_Monday_20201130,XXX,,,false
16470001,pl-welcome-15,XXX,,,false
16470002,GWP_TEST_IZZIE,XXX,,,false
16480001,GWP_TEST_LARA,XXX,,,false
16500001,GWP_TEST_LARA,XXX,,,false
16520001,DE - Steffi,XXX,,,false
20290023,DE-LAC-ADVENTSKALENDER-PROMO19,,2020-12-18 23:00:00.000,2020-12-19 23:00:00.000,true
106120001,KIE_CH_2022-04-05_2022-01-06_DATABASE_SURVEY,XXX,,,false
1511276,GWP_IDOLE_ROLLERBALL_12102019,,2019-12-07 00:00:00.000,2019-12-23 00:00:00.000,true
33720003,YSL-FR-OFFRE-AVP-INFLUENCE-032021,-	20% Offerts sur tout le site 
-	30% Offerts dès 100€ d’achat
-	50% Offerts sur une sélection de produits
-	+ Un méga GWP dès 130€ d’achat
,2021-03-16 23:00:00.000,2021-03-18 23:00:00.000,true
1512297,DE-face_routine-03.18,,2018-03-05 00:00:00.000,2018-03-13 00:00:00.000,true
64810219,IT-LAC-Promo-Caramia-Myskin-2021,,2021-06-09 22:00:00.000,2021-06-14 00:00:00.000,true
11730143,DE-UDC-SINGLESDAY-PRODUCT-112020,,2020-11-06 23:00:00.000,2020-11-11 23:00:00.000,true
1510432,GWP_EASTER2_20180315,,2018-03-25 23:00:00.000,2018-04-07 23:00:00.000,true
11730142,DE-UDC-PREACCESS-SINGLESDAY-112020,,2020-11-05 23:00:00.000,2020-11-06 23:00:00.000,true
11730132,DE-UDC-SINGLESDAY-1111SINGLECRM-112020,,2020-11-10 23:00:00.000,2020-11-11 23:00:00.000,true
77030001,BLACK FRIDAY 191121,XXX,,,false
109400001,AOX - SANOFLORE - 2022-05 - COTON,XXX,,,false
101540001,DE_LAC_Kitbuilder_042022,XXX,,,false
1511265,FR_DISCOUNT_YFQ11_20191030,,2020-05-04 22:00:00.000,2020-05-31 22:00:00.000,true
16620001,CZ_BF_sorry_20%,,2000-01-01 00:00:00.000,2021-01-31 23:00:00.000,true
7730047,DE-BIO-UNIDAYS-2020,,2020-09-30 22:00:00.000,2050-01-01 00:00:00.000,true
1513900,NYX_FR_2020-26-05_2020-31-05_SAVOONYXPM20,,2020-05-25 22:00:00.000,2020-05-31 22:00:00.000,true
1512307,DE-ITC-F&F-JUNI2020,,2020-06-17 23:00:00.000,2020-06-21 23:00:00.000,true
1510267,DE_UDC_MOMSTHEBEST_2019,,2019-04-29 22:00:00.000,2019-05-12 22:00:00.000,true
35480001,AOX - SANOFLORE - 2021-03 - MAGNIFICA5,XXX,,,false
34280001,YSL_UK_1603_BLURPRIMERGIFT,XXX,,,false
42350001,pl-2dlxs-promo,XXX,,,false
42350002,GWP Samples - Auto-add x2,XXX,,,false
1513161,Discount_SKINGOLF_20190319,10% Discount to all the catalog - 19/03 - 31/10,2019-03-18 23:00:00.000,2019-10-31 23:00:00.000,true
16350001,Discount_GWP_CYBER_MONDAY_FR_20201130,XXX,,,false
16390001,DE-LAC-STAFFELRABATT-CYBERWEEK-112020,XXX,,,false
16420001,GWP_Cyber_Monday_ES_20201130,XXX,,,false
42370001,pl-gwp-may,XXX,,,false
1512986,CZ_Prague Pride 2020,,2020-07-12 22:00:00.000,2020-08-31 22:00:00.000,true
42400001,UD_UK_05-21_MAY_GWP-ANSS-TRAVEL-ORNAMENT,XXX,,,false
56970001,ARMANI_03-08-2021_90ML_FRAG_GWP,XXX,,,false
68730001,E2-SE-CALENDAR,XXX,,,false
83820001,DE-LAC-DEZEMBER20-122021,XXX,,,false
49600001,Discount_Serum_Week_DE_20210612,XXX,,,false
98020068,New Campaign - 3/14/22 9:35:58 am,,2022-03-14 10:15:00.000,2022-03-28 00:00:00.000,true
50160001,AOX - SANOFLORE - 2021-06 - SANOGREENDAYS,30% dès 80€ d'achat ,2000-01-01 00:00:00.000,2021-06-22 22:45:00.000,true
1514043,AFFILIATE_SINGLES_DAY19,,2019-11-11 00:00:00.000,2019-11-12 00:00:00.000,true
