user_agent_id,nuser_agent_id,ua_engine,ua_version,ua_version_major,ua_class,ua_class_code,ua_family,ua_family_code,ua_family_vendor,ua_family_vendor_code,crawler_category,crawler_category_code,os_family,os_family_code,os,os_code,os_family_vendor,os_family_vendor_code,device_class,device_class_code,device_market_name,device_brand,device_brand_code
433002,0c684e9c0b424a55e1b1e521ecb25b07,WebKit,87.0.320,87,Mobile browser,mobile_browser,Coc Coc mobile,coc_coc_mobile,Coc Coc Company Limited.,coc_coc,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,Redmi 9,Xiaomi,xiaomi
433101,bd3871262b1a5b6e9a1475e0fd458adc,WebKit/Blink,165.0.0.8.119,165,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,Plex,TCL,tcl
433201,61c9462b9cf5f569a9dc047bb2534d67,,,,Library,library,Android HttpURLConnection,android_httpurlconnection,Google Inc.,google_inc,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,Edge+,Motorola,motorola
433301,69f916146b000639c548f468e96351f8,WebKit/Blink,86.0.4240.110,86,Browser,browser,Chrome,chrome,Google Inc.,google_inc,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google Inc.,google_inc,Tablet,tablet,KL6889,KLIPAD,klipad
433401,f2d8e1979ecbf6d5416fb1db8016402e,,,,Crawler,crawler,Riddlerbot,riddlerbot,F-Secure Corporation,f-secure-com,Tool,tool,,unknown,,unknown,,unknown,Unrecognized,unrecognized,,,unknown
433501,54cbda1c959e78eeef2b1d0b3b64bbf2,Presto/WebKit,60.3.3004.55692,60,Mobile browser,mobile_browser,Opera Mobile,opera_mobile,Opera Software ASA.,opera_software_asa,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Desktop,desktop,Chromebook Flip C302,Asus,asus
433601,b95972c41af88a08e123d01a4b6a2be5,WebKit,69.0.3497.128,69,Mobile browser,mobile_browser,Ecosia Browser,ecosia,Ecosia GmbH,ecosia_gmbh ,,unknown,Android,android,Android 5.0 lollipop,android_5_0,Google Inc.,google_inc,Smartphone,smartphone,Galaxy Note 3,Samsung,samsung
433602,9b8ba434d05420792b3382e90a6d93f1,EdgeHTML/Blink,86.0.622.51,86,Browser,browser,Microsoft Edge,microsoft_edge,Microsoft Corporation.,microsoft_corporation,,unknown,OS X,osx,OS X,osx,Apple Inc.,apple_inc,Desktop,desktop,Mac,Apple,apple
433701,b9dd207b69014c861aed4b483ff8762a,WebKit/Blink,86.0.4240.110,86,Browser,browser,Chrome,chrome,Google Inc.,google_inc,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Tablet,tablet,La Tab Stand,Logicom,logicom
433801,b08a62174e7082bfbed2422c3b9b21bb,WebKit/Blink,86.0.4240.110,86,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 11,android_11,Google Inc.,google_inc,Smartphone,smartphone,,,unknown
433901,e04cba7d86d3a68ab23fd0553a9603a8,WebKit,290.0.0.44.121,290,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Tablet,tablet,MatePad 10.4 (2020),Huawei,huawei
434001,30b0a48447c2f9e5cfb717c4bb8348bd,WebKit/Blink,161.0.0.37.121,161,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google Inc.,google_inc,Smartphone,smartphone,Allure M3,Condor,condor
434002,43bcf3c58ed4197c8f6f8a998e67c27e,WebKit/Blink,164.0.0.46.123,164,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,A7 Pro,UMiDIGI,umi
434101,fd6198acaff3124c928660ac22021f78,WebKit/Blink,86.0.4240.110,86,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Smartphone,smartphone,X7,iRulu,irulu
434201,9ce64b91693f8a7c8ac8667ccae34c04,WebKit,3.6.0,3,Mobile browser,mobile_browser,Mint Browser,mint_browser,Xiaomi Inc.,xiaomi,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,Galaxy A50,Samsung,samsung
434301,0ad6a76fc1d77a034c470aa9bf909983,WebKit,293.0.0.43.120,293,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google Inc.,google_inc,Smartphone,smartphone,MID4004JBL,Polaroid,polaroid
434401,63d99457a27a404659c1caf0338cfaca,WebKit/Blink,158.0.0.30.123,158,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google Inc.,google_inc,Smartphone,smartphone,Easy 5,Konrow,konrow
434501,edc4d5b8de54a481301b0e7bee790428,WebKit,6.9.18,6,Mobile browser,mobile_browser,Daum App,daum_app,Kakao Corp.,kakaocorp,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,Galaxy Note 9,Samsung,samsung
434601,73e286b81c3910f2761a06a2b447c1a4,WebKit/Blink,165.0.0.28.119,165,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google Inc.,google_inc,Smartphone,smartphone,Saphir 50X,Archos,archos
434701,6f83ec8a8e026c6cab2b0f789a50ef72,Blink,11.20,11,Mobile browser,mobile_browser,Yandex app,yandex_app,Yandex LLC,yandex,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,Redmi 8,Xiaomi,xiaomi
434801,a9b6fc778c0c551aef120e3048c92def,WebKit,293.0.0.43.120,293,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,HEYou 40,EssentielB,essentielb
434901,96fcc9598bc14ade982140aefe87a24d,WebKit/Blink,81.0.4044.138,81,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 4.4 KitKat,android_4_4,Google Inc.,google_inc,Smartphone,smartphone,Andy 4EI2,Yezz,yezz
435001,18d4b1cca7af6c1da54a6bf41416212b,WebKit,4.3.5.1088,4,Mobile browser,mobile_browser,Quark Browser,quark_browser,Quark Team,quark_team,,unknown,iOS,ios,iOS 14,ios_14,Apple Inc.,apple_inc,Smartphone,smartphone,iPhone,Apple,apple
435101,e1f122eb7bc6dd420d97976329733d45,WebKit/Blink,123.0.0.21.114,123,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google Inc.,google_inc,Smartphone,smartphone,Starnaute 4,SFR,sfr
435201,3b42102db8cc1ee6d49870dbe9ea3875,WebKit,10.27.2,10,Mobile browser,mobile_browser,NAVER search App,naver_search_app,NAVER Corp,naver_corp,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,G7 ThinQ,LG,lg
435301,106a0d85b1a7add8a35db6fd018a04ba,WebKit/Blink,165.0.0.25.119,165,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google Inc.,google_inc,Smartphone,smartphone,Alien X Lite Pro,iHunt,ihunt
435401,8a42607d30ed3a0329f22af0cfbdaf20,WebKit,87.0.320,87,Mobile browser,mobile_browser,Coc Coc mobile,coc_coc_mobile,Coc Coc Company Limited.,coc_coc,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,8.1,Nokia,nokia
435501,a8b0c92c60a78ac061899e3a33e82795,WebKit/Blink,12.1,12,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,Samsung,samsung,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,Velvet,LG,lg
435601,7ff95dd9e2227933e6f878042a8503e2,WebKit/Blink,165.0.0.28.119,165,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,3,Fairphone,fairphone
435701,6b0854665ff0e17bbe0290e1031046eb,WebKit,4.3.3.145,4,Mobile browser,mobile_browser,Quark Browser,quark_browser,Quark Team,quark_team,,unknown,Android,android,Android 11,android_11,Google Inc.,google_inc,Smartphone,smartphone,8 (5G),OnePlus,oneplus
435801,41cbfbc7d5f134842974795a61c8a0db,WebKit,4.3.5.146,4,Mobile browser,mobile_browser,Quark Browser,quark_browser,Quark Team,quark_team,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,16s Pro,Meizu,meizu
435901,9f1cae5d39115790e27f8d07d3411048,WebKit/U3,13.1.4.1377,13,Mobile browser,mobile_browser,UC Browser mobile,uc_browser_mobile,UCWeb Inc.,ucweb_inc,,unknown,iOS,ios,iOS 14,ios_14,Apple Inc.,apple_inc,Smartphone,smartphone,iPhone,Apple,apple
436001,6800b0da3f405b17e5d174e30d92e049,WebKit/Blink,86.0.4240.110,86,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,N20 Pro,Doogee,doogee
436101,abdb1719f589037033a5af1d0807f99c,WebKit/Blink,164.0.0.35.119,164,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,iOS,ios,iOS 14,ios_14,Apple Inc.,apple_inc,Tablet,tablet,iPad (10.2"  7th gen),Apple,apple
436201,e7bd434ae1081ceb3f5a803fbf08504a,WebKit,7.0.12.1600,7,Mobile browser,mobile_browser,WeChat mobile App,wechat_mobile_app,Tencent Ltd.,tencent_ltd,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google Inc.,google_inc,Smartphone,smartphone,Xperia E5,Sony,sony
436301,31262cbe86325422eaf2b104c954f48e,,11.4.0.55,11,Mobile browser,mobile_browser,Snapchat App,snapchat_app,Snap Inc.,snap_inc,,unknown,iOS,ios,iOS,ios,Apple Inc.,apple_inc,Smartphone,smartphone,iPhone 11,Apple,apple
436401,6b1933801e23d79baa137c8adef057cb,,11.4.2.0,11,Mobile browser,mobile_browser,Snapchat App,snapchat_app,Snap Inc.,snap_inc,,unknown,iOS,ios,iPadOS 14,ipados_14,Apple Inc.,apple_inc,Tablet,tablet,iPad,Apple,apple
436501,9c26db817cfcf58910d9614156b76288,WebKit/Blink,157.0.0.37.120,157,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 4.4 KitKat,android_4_4,Google Inc.,google_inc,Smartphone,smartphone,L80+,LG,lg
436601,72ee4f195e6723280c40333185a57855,Blink,80.0.3987.132,80,Browser,browser,Chromium GOST,chromium_gost,CRYPTO-PRO LLC,cryptopro_ru,,unknown,Windows,windows,Windows 10,windows_10,Microsoft Corporation.,microsoft_corporation,Desktop,desktop,,,unknown
436701,6115bf630e4475c654ead54091ca33ba,WebKit,12.2.0.12,12,Mobile browser,mobile_browser,Baidu Search App,baidu_search_app,Baidu  Inc.,baidu_inc,,unknown,Android,android,Android 5.1 lollipop,android_5_1,Google Inc.,google_inc,Smartphone,smartphone,X7,Vivo,vivo
436801,46f7878f58c0373563abe3c636c3eaab,,,,Library,library,Android HttpURLConnection,android_httpurlconnection,Google Inc.,google_inc,,unknown,Android,android,Android 4.4 KitKat,android_4_4,Google Inc.,google_inc,Smartphone,smartphone,Galaxy Tab Pro 10.1,Samsung,samsung
436901,89ac0f4dd56d766c3f735b62d48171a3,WebKit,294.0.0.39.118,294,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google Inc.,google_inc,Smartphone,smartphone,Access 57 4G,Archos,archos
437001,20723bbf104e769c2982fbfdc9f7f6a3,,,,Library,library,Android HttpURLConnection,android_httpurlconnection,Google Inc.,google_inc,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,Y9 Prime (2019),Huawei,huawei
437101,a418649572fc2ce5107e047da8789342,Blink,2.7,2,Mobile browser,mobile_browser,Opera Touch,opera_touch,Opera Software ASA.,opera_software_asa,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,Pocophone F1,Poco,poco
437201,c6069b1008836c0356280af09c5c003a,,1.1,1,Crawler,crawler,NaverBot,naverbot,NAVER Corp,naver_corp,Search engine bot,search_engine_bot,,unknown,,unknown,,unknown,Unrecognized,unrecognized,,,unknown
437301,4297da347f7f2fd1ae8b5fddf2c44168,WebKit,294.0.0.39.118,294,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Unrecognized,unrecognized,,,unknown
437401,cb63ffd851db4aa53e6a328b07736f22,WebKit,294.0.0.39.118,294,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,S88 Pro,Doogee,doogee
437501,e6f991a70fceee48de8cf9c9c9d17a21,WebKit,294.0.0.39.118,294,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,Note 7 Lite,Infinix,infinix
437601,44c53d0894d29532cbecf732f95693d5,WebKit/Blink,86.0.4240.110,86,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Smartphone,smartphone,Phone 2,Razer,razer
437701,66414da3c88071daf348626dd37824c5,WebKit,78.0.3904.96,78,Mobile browser,mobile_browser,Ecosia Browser,ecosia,Ecosia GmbH,ecosia_gmbh ,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,3,Fairphone,fairphone
437801,7068c832237bbac573482b36cd67dc42,WebKit,12.2.0.13,12,Mobile browser,mobile_browser,Baidu Search App,baidu_search_app,Baidu  Inc.,baidu_inc,,unknown,iOS,ios,iPadOS 14,ipados_14,Apple Inc.,apple_inc,Tablet,tablet,iPad,Apple,apple
437802,abfc8d7a7ca8a6ab7e3808984bf4eebd,WebKit,294.0.0.39.118,294,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google Inc.,google_inc,Smartphone,smartphone,Just 5,Konrow,konrow
437901,556f3702f27ea10d9c5cd2470e319217,WebKit/Blink,86.0.4240.110,86,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,E10,Hisense,hisense
438001,f6bf7d1d63c41f825a9df743b4c51920,WebKit,78.0.3904.96,78,Mobile browser,mobile_browser,Ecosia Browser,ecosia,Ecosia GmbH,ecosia_gmbh ,,unknown,Android,android,Android 11,android_11,Google Inc.,google_inc,Smartphone,smartphone,Pixel 2 XL,Google,google
438101,7daa5a13c7c85c48e80aac6a2e045d96,WebKit/Blink,85.0.4183.81,85,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 5.1 lollipop,android_5_1,Google Inc.,google_inc,Smartphone,smartphone,Five,NOS,nos
438201,d76c18d535e2a72b5889a5483cec7dc5,EdgeHTML//Webkit/Bli,13.10586,13,Mobile browser,mobile_browser,Microsoft Edge mobile,microsoft_edge_mobile,Microsoft Corporation.,microsoft_corporation,,unknown,Windows,windows,Windows 10 Mobile,windows_10_mobile,Microsoft Corporation.,microsoft_corporation,Smartphone,smartphone,Liquid Jade Primo,Acer,acer
438301,668aad83a93a63f963304c602d9c24b1,WebKit,397,397,Browser,browser,Zalo App,zalo_app,VNG Corporation,vng_corp,,unknown,Windows,windows,Windows,windows,Microsoft Corporation.,microsoft_corporation,Desktop,desktop,,,unknown
438401,889b0ea1f38618fb1dca84ebfdaed246,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,1SE,Alcatel,alcatel
438501,2524f72823b94d5af46b819b43f327f0,WebKit/Blink,40.0.2214.109,40,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 4.4 KitKat,android_4_4,Google Inc.,google_inc,Smartphone,smartphone,Echo,Mobicel,mobicel
438601,564842b26393d546c2b3eabb57a8f5a9,WebKit/Blink,85.0.4183.127,85,Browser,browser,Chrome,chrome,Google Inc.,google_inc,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Tablet,tablet,LIFETAB E1070X,Medion,medion
438701,c70a0946fde7b977f55a172e95c2c9a0,WebKit/Blink,165.1.0.29.119,165,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google Inc.,google_inc,Smartphone,smartphone,Le Fit,Logicom,logicom
438801,901eb508a5503c032b6aed3a6943e6df,WebKit/Blink,86.0.4240.110,86,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 8.0 Oreo,android_8,Google Inc.,google_inc,Smartphone,smartphone,6m,Shift,shift
438901,b0f617e8a475a236e6c79b57428fb6a6,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google Inc.,google_inc,Smartphone,smartphone,Netsurfer STORM,FMT,future_mobile_technology
439001,a69ce1353aa5045427001959e3f377a3,WebKit/Blink,81.0.4044.111,81,Browser,browser,Chrome,chrome,Google Inc.,google_inc,,unknown,Android,android,Android 5.1 lollipop,android_5_1,Google Inc.,google_inc,Tablet,tablet,L-EMENT TAB1042,Logicom,logicom
439101,a88bb026d01d121370d5e4b3d401a5d0,,,,E-mail client,email_client,Gmail,gmail,Google Inc.,google_inc,,unknown,unknown,unknown,unknown,unknown,,unknown,Desktop,desktop,,,unknown
439201,1ee7681a651cc9c82ce2eddf7d6e4c47,WebKit/Blink,165.1.0.29.119,165,Mobile browser,mobile_browser,Instagram App,instagram _app,Facebook  Inc.,facebook,,unknown,Android,android,Android 7.1 Nougat,android_7_1,Google Inc.,google_inc,Smartphone,smartphone,BV9000 F,Blackview,blackview
439301,d77999ec72c379053ce1cd77e1e7960e,WebKit/Blink,85.0.4183.127,85,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,80 G9,Archos,archos
439401,8128eb361d9a5eb5c6659c1cbb028192,Webkit,7.18,7,Browser,browser,VMware Browser mobile,vmware_browser_mobile,VMware  Inc.,vmware,,unknown,iOS,ios,iOS 14,ios_14,Apple Inc.,apple_inc,Smartphone,smartphone,iPhone,Apple,apple
439501,9fae67a0b3677adbf49ab23d5d903753,WebKit/Blink,86.0.4240.185,86,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google Inc.,google_inc,Smartphone,smartphone,Q7,QiLive,qilive
439601,3596f860818dde0c3f488c69cb496d3e,WebKit/Blink,39.0.825.0,39,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,OS X,osx,OS X 10.5 Leopard,osx_10_5,Apple Inc.,apple_inc,Smartphone,smartphone,Mac,Apple,apple
439701,cbec95cea5d74e65c0cab8db70214ce8,WebKit,284.0.0.50.107,284,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google Inc.,google_inc,Smartphone,smartphone,Y5L,Neffos,neffos
439801,a692b3b38270273bfd729b5b05172f96,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,K107,BMXC,bmxc
439901,47546eba7cdae22eb604f58ece9f5dfd,Presto/WebKit,60.3.3004.55692,60,Mobile browser,mobile_browser,Opera Mobile,opera_mobile,Opera Software ASA.,opera_software_asa,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google Inc.,google_inc,Smartphone,smartphone,8X Max,Honor,honor
440001,d79b40257d1199fb4bf6d94b11353dae,WebKit,4.0,4,Mobile browser,mobile_browser,Android browser,android_browser,Google Inc.,google_inc,,unknown,iOS,ios,iOS 10,ios_10,Apple Inc.,apple_inc,Tablet,tablet,iPad,Apple,apple
440101,99c80dcd867e44db27d4e4acdb97f4c3,WebKit/Blink,86.0.4240.185,86,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 11,android_11,Google Inc.,google_inc,Smartphone,smartphone,Galaxy S20+ (5G),Samsung,samsung
440201,219bbb89701bf0803a73047aa9b61b6c,WebKit,294.0.0.39.118,294,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google Inc.,google_inc,Smartphone,smartphone,S6T7IN3G,Auchan,auchan
440301,f22334dcbe6c03ff1805a76df9e9a6d1,Blink,,,Browser,browser,Brave,brave,Brave Software Inc.,brave_software_inc,,unknown,macOS,macos,macOS 10.14 Mojave,macos_10_14,Apple Inc.,apple_inc,Desktop,desktop,Mac,Apple,apple
440401,d2e9335b55ba80e71e6ddc3993a1c8e1,WebKit/Blink,12.1,12,Mobile browser,mobile_browser,Mobile Samsung Browser,mobile_samsung_browser,Samsung,samsung,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,7 plus,Nokia,nokia
440501,86fe1d92a80a7e7334a3d7d178b68504,WebKit,294.0.0.39.118,294,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google Inc.,google_inc,Smartphone,smartphone,U7 Plus,Oukitel,oukitel
440601,44f9b26381efe7426b9f6e62412ae773,WebKit,294.0.0.39.118,294,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 6.0 Marshmallow,android_6,Google Inc.,google_inc,Smartphone,smartphone,Phone Max 2+,Energy Sistem,energy_sistem
440701,dcff332a559083c5d609e3bda0cdad0c,WebKit,89.0.84,89,Mobile browser,mobile_browser,Coc Coc mobile,coc_coc_mobile,Coc Coc Company Limited.,coc_coc,,unknown,iOS,ios,iOS 14,ios_14,Apple Inc.,apple_inc,Smartphone,smartphone,iPhone,Apple,apple
440801,88099e8fbda6e11909ed53b61adaf2a8,Webkit/Blink,1469850758,1469850758,Browser,browser,Steam Game Overlay,steam_gameOverlay,Valve Corporation,valve,,unknown,Windows,windows,Windows 7,windows_7,Microsoft Corporation.,microsoft_corporation,Desktop,desktop,,,unknown
440901,98bc523f4ce1328fe548a7e25700ac07,WebKit,10.9,10,Mobile browser,mobile_browser,Mobile QQbrowser,qqbrowser_mobile,Tencent Ltd.,tencent_ltd,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,Z5,Vivo,vivo
441001,010dce30e78069f5d41698d0669de125,Blink,2.7,2,Mobile browser,mobile_browser,Opera Touch,opera_touch,Opera Software ASA.,opera_software_asa,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,Moto G8 Power Lite,Motorola,motorola
441101,a4ef7c7779dcbabb17ebc64b74097e40,WebKit,295.0.0.36.119,295,Mobile browser,mobile_browser,Facebook App,facebook_app,Facebook  Inc.,facebook,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google Inc.,google_inc,Smartphone,smartphone,Zero 5,Infinix,infinix
441201,c985f5a1a825d706b511851183ec6113,WebKit/Blink,86.0.4240.110,86,Mobile browser,mobile_browser,Chrome Mobile,chrome_mobile,Google Inc.,google_inc,,unknown,Android,android,Android 8.1 Oreo,android_8_1,Google Inc.,google_inc,Smartphone,smartphone,R11,China Mobile,china_mobile
441301,cdf234bdd3916e9a011d3c4e7ca54a4d,WebKit/Blink,2.23.4,2,Mobile browser,mobile_browser,Aloha Browser,aloha_browser,Aloha Mobile Ltd.,aloha_mobile_ltd,,unknown,iOS,ios,iOS 14,ios_14,Apple Inc.,apple_inc,Tablet,tablet,iPad,Apple,apple
441401,1e8c8475f48e358816c1a8c2cafce7db,WebKit,4.3.5.1088,4,Mobile browser,mobile_browser,Quark Browser,quark_browser,Quark Team,quark_team,,unknown,iOS,ios,iOS 13,ios_13,Apple Inc.,apple_inc,Smartphone,smartphone,iPhone,Apple,apple
441501,5454e252b9c135f04d36b11615809d73,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 8.0 Oreo,android_8,Google Inc.,google_inc,Smartphone,smartphone,Hot 6 Pro,Infinix,infinix
441601,3487424cd17048091b54e6a5f07b6177,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 5.0 lollipop,android_5_0,Google Inc.,google_inc,Tablet,tablet,LIFETAB S1034X,Medion,medion
441701,52c335e85798a44974a3fcc0e0b78ce1,Presto/WebKit,60.3.3004.55692,60,Mobile browser,mobile_browser,Opera Mobile,opera_mobile,Opera Software ASA.,opera_software_asa,,unknown,Android,android,Android 10,android_10,Google Inc.,google_inc,Smartphone,smartphone,,,unknown
441801,d562e2e06c5f3b7bd882c28ae19df911,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 7.0 Nougat,android_7_0,Google Inc.,google_inc,Smartphone,smartphone,Alpha X,MAZE,maze
441901,092f297f7c39799a8422e39eaa336ffd,Presto/WebKit,60.3.3004.55692,60,Mobile browser,mobile_browser,Opera Mobile,opera_mobile,Opera Software ASA.,opera_software_asa,,unknown,Android,android,Android 11,android_11,Google Inc.,google_inc,Smartphone,smartphone,8,OnePlus,oneplus
442001,d493570c29a4cfe5bb90464b100edf0e,WebKit,8.4.1.42141,8,Mobile browser,mobile_browser,Puffin mobile,puffin_mobile,CloudMosa Inc.,cloudmosa_inc,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Smartphone,smartphone,Galaxy A6 (2018),Samsung,samsung
442101,691b525b09123a4262792c107a15e1db,WebKit,12100475,12100475,Mobile browser,mobile_browser,Zalo mobile App,zalo_mobile_app,VNG Corporation,vng_corp,,unknown,Android,android,Android 9.0 Pie,android_9,Google Inc.,google_inc,Smartphone,smartphone,Galaxy A20,Samsung,samsung
442201,f4e06a7ba0a09a989538df0adb952c6d,WebKit/Blink,,,Mobile browser,mobile_browser,Android webview,android_webview,Google Inc.,google_inc,,unknown,Android,android,Android 5.0 lollipop,android_5_0,Google Inc.,google_inc,Tablet,tablet,Xperia Z4 Tablet,Sony,sony
