site_id,request_date,main_controller_name,controller_name,total_requests,total_response_time_ms,cache_hit_requests,error_requests,avg_response_time_ms,total_requests_main,percent_of_main_requests
1001,2018-10-20,Stores-Show,Home-UpdatePageContext,10,83,0,0,8.3,10,1.0
1001,2018-10-20,Stores-ShowMap,Home-IncludeHeaderMenu,1,83,0,0,83.0,1,1.0
1001,2018-10-21,CookiePolicy-ShowBanner,CustomerService-ContactUsForm,1,13,0,0,13.0,1,1.0
1001,2018-10-21,CustomerService-ContactUsForm,CookiePolicy-ShowBanner,6,37,0,0,6.166666666666667,10,0.6
1001,2018-10-21,CustomerService-ContactUsForm,Utils-CSRFInputField,4,27,0,0,6.75,10,0.4
1001,2018-10-21,CustomerService-Show,Page-Include,11,3,1,0,0.2727272727272727,12,0.9166666666666666
1001,2018-10-21,CustomerService-Show,Resources-Load,1,59,0,0,59.0,12,0.08333333333333333
1001,2018-10-21,DataLayer-GetNonCacheableInformation,Home-Show,16,151,0,0,9.4375,16,1.0
1001,2018-10-21,Estore-IncludeHeaderPromo,Home-Show,16,199,0,0,12.4375,16,1.0
1001,2018-10-21,Estore-IncludeHeaderUtilityNavigation,Page-Show,9,94,0,0,10.444444444444445,9,1.0
1001,2018-10-21,Home-IncludeHeader,Loyalty-Invite,4,3,1,0,0.75,4,1.0
1001,2018-10-21,Home-Show,Home-IncludeHeaderMenu,71,25,1,0,0.352112676056338,71,1.0
1001,2018-10-21,Product-Show,Cart-MiniCart,65,1632,0,0,25.107692307692307,492,0.13211382113821138
1001,2018-10-21,Product-Show,Home-UpdatePageContext,65,633,0,0,9.738461538461538,492,0.13211382113821138
1001,2018-10-21,Product-Show,__SYSTEM__Slot-Request,362,56,1,0,0.15469613259668508,492,0.7357723577235772
1001,2018-10-22,Estore-IncludeHeaderUtilityNavigation,SiteMap-Start,1,13,0,0,13.0,1,1.0
1001,2018-10-22,Home-Show,__SYSTEM__Slot-Request,557,5686,0,0,10.208258527827649,557,1.0
1001,2018-10-22,Search-Show,CookiePolicy-ShowBanner,49,440,0,0,8.979591836734693,49,1.0
1001,2018-10-22,Stores-ShowMap,Page-Include,399,44,1,0,0.11027568922305764,399,1.0
1001,2018-10-22,__SYSTEM__Slot-Render,Product-Show,131,2945,0,0,22.480916030534353,131,1.0
1001,2018-10-28,Account-Show,Resources-Load,2,2,1,0,1.0,2,1.0
1001,2018-10-28,Account-StartRegister,Home-UpdatePageContext,1,8,0,0,8.0,1,1.0
1001,2018-10-28,CustomerService-Show,__SYSTEM__Slot-Render,11,0,1,0,0.0,11,1.0
1001,2018-10-28,Home-Show,DataLayer-GetNonCacheableInformation,126,1176,0,0,9.333333333333334,159,0.7924528301886793
1001,2018-10-28,Home-Show,Home-IncludeHeaderMenu,13,1076,0,0,82.76923076923077,159,0.08176100628930817
1001,2018-10-28,Home-Show,Page-Include,20,401,0,0,20.05,159,0.12578616352201258
1001,2018-10-28,Page-Show,Estore-IncludeHeaderPref,33,193,0,0,5.848484848484849,66,0.5
1001,2018-10-28,Page-Show,Home-IncludeHeaderMenu,33,14,1,0,0.42424242424242425,66,0.5
1001,2018-10-28,Product-Show,Cart-MiniCart,85,1912,0,0,22.49411764705882,172,0.4941860465116279
1001,2018-10-28,Product-Show,Estore-IncludeMainPromo,85,1580,0,0,18.58823529411765,172,0.4941860465116279
1001,2018-10-28,Product-Show,Resources-Load,2,92,0,0,46.0,172,0.011627906976744186
1001,2018-10-28,PromoBanner-PromoLogin,Resources-Load,1,238,0,0,238.0,1,1.0
1001,2018-10-28,Search-ShowContent,Cart-MiniCart,1,26,0,0,26.0,1,1.0
1001,2018-10-28,Stores-Show,Page-Include,655,66,1,0,0.10076335877862595,655,1.0
1001,2018-10-28,Stores-ShowMap,Home-IncludeHeaderMenu,1,61,0,0,61.0,1,1.0
1001,2018-10-30,Quiz-SaveResultsAjax,Page-Include,481,52,1,0,0.10810810810810811,481,1.0
1001,2018-10-30,Search-ShowContent,DataLayer-GetNonCacheableInformation,2,13,0,0,6.5,2,1.0
1001,2018-10-30,StoreLocator-GetEvents,Page-Include,1,21,0,0,21.0,1,1.0
1001,2018-10-30,Stores-Show,Resources-Load,141,165,1,0,1.1702127659574468,141,1.0
1001,2018-10-31,Product-Show,__SYSTEM__Slot-Render,240,5155,0,0,21.479166666666668,240,1.0
1001,2018-11-21,CustomerService-Show,Page-Include,1,25,0,0,25.0,1,1.0
1001,2018-11-21,Login-UtilityLogin,Resources-Load,6,7,1,0,1.1666666666666667,6,1.0
1001,2018-11-21,Product-Show,Page-Include,1239,155,1,0,0.12510088781275222,1239,1.0
1001,2018-11-21,PromoBanner-PromoLogin,Resources-Load,15,19,1,0,1.2666666666666666,15,1.0
1001,2018-11-21,Quiz-SaveResultsAjax,ReportingEvent-Start,117,864,0,0,7.384615384615385,1360,0.08602941176470588
1001,2018-11-21,Quiz-SaveResultsAjax,__SYSTEM__Slot-Request,1243,260,1,0,0.20917135961383748,1360,0.9139705882352941
1001,2018-11-21,Stores-Show,CookiePolicy-ShowBanner,42,351,0,0,8.357142857142858,42,1.0
1001,2018-11-21,Stores-ShowMap,Cart-MiniCart,106,2684,0,0,25.32075471698113,106,1.0
1001,2018-11-30,Home-Show,__SYSTEM__Slot-Render,281,20781,0,0,73.95373665480427,281,1.0
1001,2018-11-30,Product-Show,__SYSTEM__Slot-Request,417,3994,0,0,9.577937649880097,417,1.0
1001,2018-11-30,PromoBanner-PromoLogin,Page-Include,25,280,0,0,11.2,25,1.0
1001,2018-11-30,Search-ShowContent,Estore-IncludeHeaderUtilityNavigation,2,34,0,0,17.0,2,1.0
1001,2018-11-30,TopSlot-GetStoreLocatorQueryString,Page-Include,250,31,1,0,0.124,250,1.0
1001,2018-12-28,CustomerService-ContactUsForm,Page-Include,8,94,0,0,11.75,8,1.0
1001,2018-12-28,Stores-Show,__SYSTEM__Slot-Request,22,403,0,0,18.318181818181817,22,1.0
1001,2019-01-06,CustomerService-ContactUsForm,DataLayer-GetNonCacheableInformation,12,100,0,0,8.333333333333334,12,1.0
1001,2019-01-06,Home-Show,__SYSTEM__Slot-Request,3204,436,1,0,0.13607990012484394,3204,1.0
1001,2019-01-06,Quiz-SaveResultsAjax,DataLayer-GetNonCacheableInformation,33,322,0,0,9.757575757575758,33,1.0
1001,2019-01-11,CustomerService-Show,Estore-IncludeHeaderPref,1,9,0,0,9.0,1,1.0
1001,2019-01-11,Product-Show,Estore-IncludeHeaderPromo,192,3224,0,0,16.791666666666668,384,0.5
1001,2019-01-11,Product-Show,Estore-IncludeMainPromo,192,4597,0,0,23.942708333333332,384,0.5
1001,2019-01-11,Search-Show,Page-Include,445,9769,0,0,21.952808988764044,445,1.0
1001,2019-01-11,SiteMap-Start,Estore-IncludeHeaderPromo,2,50,0,0,25.0,2,1.0
1001,2019-01-11,Stores-ShowMap,__SYSTEM__Slot-Request,21,281,0,0,13.380952380952381,21,1.0
1001,2019-01-13,TopSlot-GetStoreLocatorQueryString,__SYSTEM__Slot-Render,178,21,1,0,0.11797752808988764,178,1.0
1001,2019-01-15,Home-Show,Resources-Load,7,1559,0,0,222.71428571428572,7,1.0
1001,2019-01-15,Quiz-SaveResultsAjax,ReportingEvent-Start,21,164,0,0,7.809523809523809,21,1.0
1001,2019-01-15,TopSlot-GetStoreLocatorQueryString,__SYSTEM__Slot-Request,71,1010,0,0,14.225352112676056,71,1.0
1001,2019-01-17,Search-ShowContent,__SYSTEM__Slot-Request,11,142,0,0,12.909090909090908,11,1.0
1001,2019-01-18,CustomerService-Show,Estore-IncludeHeaderUtilityNavigation,2,23,0,0,11.5,2,1.0
1001,2019-01-18,Home-Show,Page-Include,16,471,0,0,29.4375,16,1.0
1001,2019-01-18,Page-Show,Home-UpdatePageContext,62,632,0,0,10.193548387096774,62,1.0
1001,2019-01-18,Search-Show,Home-IncludeHeaderMenu,16,4,1,0,0.25,16,1.0
1001,2019-01-18,Stores-Show,ReportingEvent-Start,12,76,0,0,6.333333333333333,12,1.0
1001,2019-01-19,Page-Show,DataLayer-GetNonCacheableInformation,18,142,0,0,7.888888888888889,18,1.0
1001,2019-01-21,Home-Show,__SYSTEM__Slot-Request,3643,509,1,0,0.13972001097996156,3643,1.0
1001,2019-01-21,TopSlot-GetStoreLocatorQueryString,Cart-MiniCart,21,634,0,0,30.19047619047619,21,1.0
1001,2019-01-22,TopSlot-GetStoreLocatorQueryString,CookiePolicy-ShowBanner,50,461,0,0,9.22,50,1.0
1001,2019-01-24,SiteMap-Start,Page-Include,8,65,0,0,8.125,8,1.0
1001,2019-01-27,Product-Show,__SYSTEM__Slot-Request,573,5644,0,0,9.849912739965095,573,1.0
1001,2019-01-27,Stores-Details,Estore-IncludeHeaderPromo,5,87,0,0,17.4,5,1.0
1002,2018-10-16,CookiePolicy-ShowBanner,Home-Show,27,338,0,0,12.518518518518519,27,1.0
1002,2018-10-16,CustomerService-ContactUsForm,CookiePolicy-ShowBanner,8,185,0,0,23.125,32,0.25
1002,2018-10-16,CustomerService-ContactUsForm,Estore-IncludeHeaderPref,8,130,0,0,16.25,32,0.25
1002,2018-10-16,CustomerService-ContactUsForm,Page-Include,8,421,0,0,52.625,32,0.25
1002,2018-10-16,CustomerService-ContactUsForm,__SYSTEM__Slot-Render,8,41,1,0,5.125,32,0.25
1002,2018-10-16,Estore-IncludeHeaderPref,CustomerService-Show,1,5,0,0,5.0,15,0.06666666666666667
1002,2018-10-16,Estore-IncludeHeaderPref,Product-Show,9,76,0,0,8.444444444444445,15,0.6
1002,2018-10-16,Estore-IncludeHeaderPref,Search-Show,3,24,0,0,8.0,15,0.2
1002,2018-10-16,Estore-IncludeHeaderPref,Stores-Show,2,23,0,0,11.5,15,0.13333333333333333
1002,2018-10-16,Estore-IncludeHeaderPromo,SiteMap-Start,1,24,0,0,24.0,1,1.0
1002,2018-10-16,Estore-IncludeHeaderUtilityNavigation,Loyalty-Invite,1,15,0,0,15.0,1,1.0
1002,2018-10-16,Home-IncludeHeader,Stores-Show,2,0,1,0,0.0,2,1.0
1002,2018-10-16,Home-UpdatePageContext,Account-Show,3,51,0,0,17.0,3,1.0
1002,2018-10-16,Page-Include,CustomerService-ContactUsForm,2,39,0,0,19.5,5,0.4
1002,2018-10-16,Page-Include,Quiz-SaveResultsAjax,3,261,0,0,87.0,5,0.6
1002,2018-10-16,Resources-Load,Page-Show,6,10,1,0,1.6666666666666667,8,0.75
1002,2018-10-16,Resources-Load,Quiz-SaveResultsAjax,2,10,1,0,5.0,8,0.25
1002,2018-10-20,Estore-IncludeHeaderPref,Account-Show,3,21,0,0,7.0,3,1.0
1002,2018-10-20,Home-IncludeHeader,Estore-IncludeHeaderPromo,1,37,0,0,37.0,110,0.00909090909090909
1002,2018-10-20,Home-IncludeHeader,Home-Show,107,26,1,0,0.24299065420560748,110,0.9727272727272728
1002,2018-10-20,Home-IncludeHeader,Search-Show,2,29,0,0,14.5,110,0.01818181818181818
1002,2018-10-20,Page-Show,__SYSTEM__Slot-Render,77,9,1,0,0.11688311688311688,77,1.0
1002,2018-10-20,Resources-Load,Loyalty-Invite,10,10,1,0,1.0,10,1.0
1002,2018-10-20,Search-Show,Page-Include,36,5,1,0,0.1388888888888889,36,1.0
1002,2018-10-20,Search-ShowContent,Page-Include,6,52,0,0,8.666666666666666,6,1.0
1002,2018-10-20,__SYSTEM__Slot-Render,Search-Show,244,33,1,0,0.13524590163934427,244,1.0
1002,2018-10-20,__SYSTEM__Slot-Request,PromoBanner-PromoLogin,480,75,1,0,0.15625,480,1.0
1002,2018-10-21,DataLayer-GetNonCacheableInformation,Product-Show,33,261,0,0,7.909090909090909,33,1.0
1002,2018-10-21,Estore-IncludeHeaderUtilityNavigation,SiteMap-Start,1,14,0,0,14.0,1,1.0
1002,2018-10-21,Home-IncludeHeaderMenu,Home-Show,2,231,0,0,115.5,2,1.0
1002,2018-10-21,Home-Show,__SYSTEM__Slot-Request,2390,301,1,0,0.12594142259414226,2390,1.0
1002,2018-10-21,Home-UpdatePageContext,Stores-Show,16,152,0,0,9.5,16,1.0
1002,2018-10-21,Newsletter-Landing,Page-Include,15,373,0,0,24.866666666666667,15,1.0
1002,2018-10-21,Product-Show,Cart-MiniCart,81,1896,0,0,23.40740740740741,162,0.5
1002,2018-10-21,Product-Show,Estore-IncludeHeaderPref,81,446,0,0,5.506172839506172,162,0.5
1002,2018-10-21,Quiz-SaveResultsAjax,Resources-Load,8,10,1,0,1.25,8,1.0
1002,2018-10-21,StoreLocator-GetEvents,Page-Include,33,7,1,0,0.21212121212121213,33,1.0
1002,2018-10-21,Stores-Show,Resources-Load,47,59,1,0,1.2553191489361701,47,1.0
1002,2018-10-22,Loyalty-Invite,Home-IncludeHeaderMenu,4,4,1,0,1.0,4,1.0
1002,2018-10-22,Page-Include,Page-Show,200,22,1,0,0.11,200,1.0
1002,2018-10-22,Page-Show,Home-IncludeHeaderMenu,16,9,1,0,0.5625,16,1.0
1002,2018-10-28,Product-Show,Estore-IncludeHeaderPref,63,335,0,0,5.317460317460317,63,1.0
1002,2018-10-28,Search-Show,Cart-MiniCart,42,996,0,0,23.714285714285715,238,0.17647058823529413
1002,2018-10-28,Search-Show,DataLayer-GetNonCacheableInformation,42,317,0,0,7.5476190476190474,238,0.17647058823529413
1002,2018-10-28,Search-Show,Product-SearchHitTile,154,7643,0,0,49.62987012987013,238,0.6470588235294118
1002,2018-10-29,Home-IncludeHeader,Estore-IncludeHeaderUtilityNavigation,2,25,0,0,12.5,2,1.0
1002,2018-10-30,Page-Show,Estore-IncludeHeaderPref,23,123,0,0,5.3478260869565215,46,0.5
1002,2018-10-30,Page-Show,ReportingEvent-Start,23,146,0,0,6.3478260869565215,46,0.5
1002,2018-10-30,Product-Show,Home-IncludeHeader,24,4,1,0,0.16666666666666666,24,1.0
1002,2018-10-30,Search-Show,Home-IncludeHeader,4,0,1,0,0.0,4,1.0
1002,2018-10-30,Stores-ShowMap,Home-UpdatePageContext,3,42,0,0,14.0,3,1.0
1002,2018-10-30,TopSlot-Show,Page-Include,5,190,0,0,38.0,5,1.0
1002,2018-10-31,Account-PasswordResetDialog,Home-IncludeHeader,1,0,1,0,0.0,1,1.0
1002,2018-11-21,Account-Show,Page-Include,11,2,1,0,0.18181818181818182,11,1.0
1002,2018-11-21,Home-Show,Resources-Load,2,405,0,0,202.5,2,1.0
1002,2018-11-21,Search-Show,__SYSTEM__Slot-Render,13,407,0,0,31.307692307692307,13,1.0
1002,2018-11-21,SiteMap-Start,Estore-IncludeHeaderUtilityNavigation,2,32,0,0,16.0,2,1.0
1002,2018-11-21,Stores-Show,Home-IncludeHeader,69,14,1,0,0.2028985507246377,69,1.0
1002,2018-11-21,Stores-ShowMap,Page-Include,440,48,1,0,0.10909090909090909,484,0.9090909090909091
1002,2018-11-21,Stores-ShowMap,Resources-Load,44,58,1,0,1.3181818181818181,484,0.09090909090909091
1002,2018-11-30,Home-Show,Estore-IncludeHeaderPromo,131,1797,0,0,13.717557251908397,135,0.9703703703703703
1002,2018-11-30,Home-Show,Resources-Load,4,988,0,0,247.0,135,0.02962962962962963
1002,2018-11-30,Product-Show,Estore-IncludeHeaderPref,46,304,0,0,6.608695652173913,64,0.71875
1002,2018-11-30,Product-Show,Home-IncludeHeader,18,6,1,0,0.3333333333333333,64,0.28125
1002,2018-11-30,Quiz-SaveResultsAjax,Estore-IncludeHeaderUtilityNavigation,52,870,0,0,16.73076923076923,627,0.08293460925039872
1002,2018-11-30,Quiz-SaveResultsAjax,__SYSTEM__Slot-Request,575,70,1,0,0.12173913043478261,627,0.9170653907496013
1002,2018-11-30,Search-Show,__SYSTEM__Slot-Request,559,5124,0,0,9.166368515205724,559,1.0
1002,2018-11-30,Search-ShowContent,Page-SearchHitTile,3,94,0,0,31.333333333333332,3,1.0
1002,2018-11-30,Stores-Show,Home-IncludeHeaderMenu,2,166,0,0,83.0,164,0.012195121951219513
1002,2018-11-30,Stores-Show,Page-Include,162,2023,0,0,12.487654320987655,164,0.9878048780487805
1002,2018-11-30,Stores-ShowMap,Resources-Load,2,3,1,0,1.5,2,1.0
1002,2018-12-28,CustomerService-FAQ,DataLayer-GetNonCacheableInformation,1,8,0,0,8.0,1,1.0
1002,2018-12-28,TopSlot-GetStoreLocatorQueryString,Home-IncludeHeaderMenu,1,1,1,0,1.0,1,1.0
1002,2019-01-06,Account-Show,Cart-MiniCart,1,31,0,0,31.0,1,1.0
1002,2019-01-06,CustomerService-Show,Resources-Load,1,2,1,0,2.0,1,1.0
1002,2019-01-06,Home-Show,Home-IncludeHeaderMenu,9,1103,0,0,122.55555555555556,9,1.0
1002,2019-01-11,Account-PasswordResetDialog,Estore-IncludeHeaderPref,1,10,0,0,10.0,2,0.5
1002,2019-01-11,Account-PasswordResetDialog,Estore-IncludeHeaderPromo,1,71,0,0,71.0,2,0.5
1002,2019-01-11,Account-Show,ReportingEvent-Start,2,28,0,0,14.0,2,1.0
1002,2019-01-11,Account-StartRegister,ReportingEvent-Start,2,30,0,0,15.0,2,1.0
1002,2019-01-11,Stores-Show,Page-Include,15,399,0,0,26.6,15,1.0
1002,2019-01-11,Stores-ShowMap,CookiePolicy-ShowBanner,8,106,0,0,13.25,8,1.0
1002,2019-01-11,TopSlot-GetStoreLocatorQueryString,Cart-MiniCart,15,446,0,0,29.733333333333334,15,1.0
1002,2019-01-13,Home-IncludeHeader,__SYSTEM__Slot-Render,20,2,1,0,0.1,20,1.0
1002,2019-01-13,Home-Show,__SYSTEM__Slot-Request,2661,344,1,0,0.12927470875610672,2661,1.0
1002,2019-01-13,Quiz-SaveResultsAjax,Page-Include,16,522,0,0,32.625,354,0.04519774011299435
1002,2019-01-13,Quiz-SaveResultsAjax,__SYSTEM__Slot-Request,338,45,1,0,0.13313609467455623,354,0.9548022598870056
1002,2019-01-13,Stores-ShowMap,Page-Include,80,10,1,0,0.125,80,1.0
1002,2019-01-13,Wishlist-Show,Page-Include,9,0,1,0,0.0,10,0.9
1002,2019-01-13,Wishlist-Show,Resources-Load,1,118,0,0,118.0,10,0.1
1002,2019-01-15,Home-Show,Page-Include,725,10761,0,0,14.842758620689656,725,1.0
1002,2019-01-15,Loyalty-Invite,Page-Include,365,45,1,0,0.1232876712328767,365,1.0
1002,2019-01-15,Quiz-SaveResultsAjax,__SYSTEM__Slot-Request,31,328,0,0,10.580645161290322,31,1.0
1002,2019-01-15,Stores-ShowMap,Home-UpdatePageContext,8,79,0,0,9.875,8,1.0
1002,2019-01-17,Home-Show,__SYSTEM__Slot-Render,795,18735,0,0,23.566037735849058,795,1.0
1002,2019-01-17,SiteMap-Start,Page-Include,2,19,0,0,9.5,2,1.0
1002,2019-01-18,Page-Show,DataLayer-GetNonCacheableInformation,44,376,0,0,8.545454545454545,44,1.0
1002,2019-01-21,CustomerService-ContactUsForm,Utils-CSRFInputField,16,126,0,0,7.875,16,1.0
1002,2019-01-27,Home-Show,Home-IncludeHeaderMenu,113,50,1,0,0.4424778761061947,228,0.4956140350877193
1002,2019-01-27,Home-Show,Resources-Load,115,147,1,0,1.2782608695652173,228,0.5043859649122807
1003,2018-10-16,Account-Show,Cart-MiniCart,1,24,0,0,24.0,2,0.5
1003,2018-10-16,Account-Show,Page-Include,1,3,1,0,3.0,2,0.5
1003,2018-10-16,Estore-IncludeHeaderPref,Product-Show,12,93,0,0,7.75,17,0.7058823529411765
1003,2018-10-16,Estore-IncludeHeaderPref,Stores-ShowMap,5,52,0,0,10.4,17,0.29411764705882354
1003,2018-10-16,Estore-IncludeHeaderUtilityNavigation,Product-Show,12,185,0,0,15.416666666666666,12,1.0
1003,2018-10-16,Home-IncludeHeader,Home-Show,2,30,0,0,15.0,23,0.08695652173913043
1003,2018-10-16,Home-IncludeHeader,Stores-Show,21,61,1,0,2.9047619047619047,23,0.9130434782608695
1003,2018-10-16,Home-IncludeHeaderMenu,Loyalty-Invite,5,5,1,0,1.0,10,0.5
1003,2018-10-16,Home-IncludeHeaderMenu,Product-Show,5,348,0,0,69.6,10,0.5
1003,2018-10-16,Home-UpdatePageContext,Stores-ShowMap,5,80,0,0,16.0,5,1.0
1003,2018-10-16,Resources-Load,Account-Show,1,1,1,0,1.0,2,0.5
1003,2018-10-16,Resources-Load,SiteMap-Start,1,131,0,0,131.0,2,0.5
1003,2018-10-16,Search-ShowContent,DataLayer-GetNonCacheableInformation,3,20,0,0,6.666666666666667,4,0.75
1003,2018-10-16,Search-ShowContent,__SYSTEM__Slot-Render,1,13,0,0,13.0,4,0.25
1003,2018-10-16,Stores-Show,Home-IncludeHeaderMenu,2,473,0,0,236.5,2,1.0
1003,2018-10-16,__SYSTEM__Slot-Request,Stores-Show,21,704,1,0,33.523809523809526,26,0.8076923076923077
1003,2018-10-16,__SYSTEM__Slot-Request,Stores-ShowMap,5,24,1,0,4.8,26,0.19230769230769232
1003,2018-10-20,Cart-MiniCart,Account-Show,3,69,0,0,23.0,6,0.5
1003,2018-10-20,Cart-MiniCart,CustomerService-ContactUsForm,3,70,0,0,23.333333333333332,6,0.5
1003,2018-10-20,CustomerService-Show,Estore-IncludeHeaderUtilityNavigation,1,9,0,0,9.0,1,1.0
1003,2018-10-20,DataLayer-GetNonCacheableInformation,TopSlot-GetStoreLocatorQueryString,29,170,0,0,5.862068965517241,29,1.0
1003,2018-10-20,Home-IncludeHeader,Search-Show,2,30,0,0,15.0,2,1.0
1003,2018-10-20,Search-Show,Estore-IncludeHeaderPref,13,77,0,0,5.923076923076923,34,0.38235294117647056
1003,2018-10-20,Search-Show,ReportingEvent-Start,13,72,0,0,5.538461538461538,34,0.38235294117647056
1003,2018-10-20,Search-Show,Resources-Load,8,1122,0,0,140.25,34,0.23529411764705882
1003,2018-10-20,__SYSTEM__Slot-Render,Search-Show,490,11007,0,0,22.463265306122448,490,1.0
1003,2018-10-21,Estore-IncludeHeaderPref,CustomerService-Show,1,11,0,0,11.0,1,1.0
1003,2018-10-21,Home-IncludeHeader,Stores-Show,1,0,1,0,0.0,1,1.0
1003,2018-10-21,Page-Include,Quiz-SaveResultsAjax,730,86,1,0,0.1178082191780822,732,0.9972677595628415
1003,2018-10-21,Page-Include,TopSlot-Show,2,0,1,0,0.0,732,0.00273224043715847
1003,2018-10-21,Quiz-SaveResultsAjax,Home-IncludeHeaderMenu,69,25,1,0,0.36231884057971014,851,0.08108108108108109
1003,2018-10-21,Quiz-SaveResultsAjax,__SYSTEM__Slot-Request,782,97,1,0,0.12404092071611253,851,0.918918918918919
1003,2018-10-21,Search-ShowContent,Page-Include,9,1,1,0,0.1111111111111111,9,1.0
1003,2018-10-22,CustomerService-ContactUsForm,Page-Include,51,7,1,0,0.13725490196078433,51,1.0
1003,2018-10-22,DataLayer-GetNonCacheableInformation,Home-Show,45,441,0,0,9.8,45,1.0
1003,2018-10-22,Home-UpdatePageContext,CustomerService-ContactUsForm,4,38,0,0,9.5,4,1.0
1003,2018-10-22,Loyalty-Invite,Estore-IncludeHeaderPref,123,792,0,0,6.439024390243903,246,0.5
1003,2018-10-22,Loyalty-Invite,Estore-IncludeHeaderUtilityNavigation,123,1561,0,0,12.691056910569106,246,0.5
1003,2018-10-22,Quiz-SaveResultsAjax,Home-UpdatePageContext,78,751,0,0,9.628205128205128,78,1.0
1003,2018-10-22,Resources-Load,Search-Show,20,3249,0,0,162.45,20,1.0
1003,2018-10-22,Search-Show,__SYSTEM__Slot-Render,503,60,1,0,0.11928429423459244,503,1.0
1003,2018-10-22,TopSlot-GetStoreLocatorQueryString,DataLayer-GetNonCacheableInformation,15,91,0,0,6.066666666666666,30,0.5
1003,2018-10-22,TopSlot-GetStoreLocatorQueryString,Estore-IncludeHeaderPromo,15,241,0,0,16.066666666666666,30,0.5
1003,2018-10-28,Account-EditProfile,Home-IncludeHeaderMenu,2,0,1,0,0.0,2,1.0
1003,2018-10-28,CustomerService-ContactUsForm,ReportingEvent-Start,2,11,0,0,5.5,2,1.0
1003,2018-10-28,PromoBanner-PromoLogin,Page-Include,177,1673,0,0,9.451977401129943,177,1.0
1003,2018-10-28,Search-ShowContent,__SYSTEM__Slot-Request,13,17,1,0,1.3076923076923077,13,1.0
1003,2018-10-28,Stores-ShowMap,ReportingEvent-Start,43,270,0,0,6.27906976744186,43,1.0
1003,2018-10-28,TopSlot-GetStoreLocatorQueryString,Home-UpdatePageContext,10,107,0,0,10.7,10,1.0
1003,2018-10-30,CustomerService-ContactUsForm,Estore-IncludeHeaderPromo,3,41,0,0,13.666666666666666,3,1.0
1003,2018-10-30,Home-Show,Resources-Load,6,1216,0,0,202.66666666666666,6,1.0
1003,2018-10-30,Product-Show,Resources-Load,3,611,0,0,203.66666666666666,3,1.0
1003,2018-10-30,Search-ShowContent,__SYSTEM__Slot-Render,9,1,1,0,0.1111111111111111,9,1.0
1003,2018-10-30,SiteMap-Start,Home-IncludeHeader,2,0,1,0,0.0,2,1.0
1003,2018-10-30,Stores-Show,DataLayer-GetNonCacheableInformation,6,38,0,0,6.333333333333333,6,1.0
1003,2018-11-21,Account-Show,Home-IncludeHeader,2,1,1,0,0.5,2,1.0
1003,2018-11-21,CustomerService-ContactUsForm,Cart-MiniCart,2,39,0,0,19.5,2,1.0
1003,2018-11-21,Home-IncludeHeader,Estore-IncludeHeaderUtilityNavigation,2,25,0,0,12.5,2,1.0
1003,2018-11-21,Product-Show,CookiePolicy-ShowBanner,110,909,0,0,8.263636363636364,110,1.0
1003,2018-11-21,Search-Show,Cart-MiniCart,84,2020,0,0,24.047619047619047,84,1.0
1003,2018-11-21,Search-ShowContent,Estore-IncludeHeaderPref,2,11,0,0,5.5,2,1.0
1003,2018-11-21,Stores-ShowMap,__SYSTEM__Slot-Render,628,86,1,0,0.13694267515923567,628,1.0
1003,2018-11-21,TopSlot-GetStoreLocatorQueryString,Home-IncludeHeaderMenu,26,14,1,0,0.5384615384615384,28,0.9285714285714286
1003,2018-11-21,TopSlot-GetStoreLocatorQueryString,Resources-Load,2,438,0,0,219.0,28,0.07142857142857142
1003,2018-11-30,CustomerService-ContactUsForm,Cart-MiniCart,2,56,0,0,28.0,30,0.06666666666666667
1003,2018-11-30,CustomerService-ContactUsForm,Page-Include,28,6,1,0,0.21428571428571427,30,0.9333333333333333
1003,2018-11-30,Home-Show,__SYSTEM__Slot-Request,1164,12839,0,0,11.030068728522338,1164,1.0
1003,2018-11-30,Product-Show,Home-IncludeHeaderMenu,22,1354,0,0,61.54545454545455,61,0.36065573770491804
1003,2018-11-30,Product-Show,Home-UpdatePageContext,39,403,0,0,10.333333333333334,61,0.639344262295082
1003,2018-11-30,Search-Show,Home-IncludeHeader,23,389,0,0,16.91304347826087,35,0.6571428571428571
1003,2018-11-30,Search-Show,Product-SearchHitTile,12,593,0,0,49.416666666666664,35,0.34285714285714286
1003,2018-11-30,TopSlot-GetStoreLocatorQueryString,Page-Include,307,32,1,0,0.10423452768729642,307,1.0
1003,2018-12-28,Account-Show,__SYSTEM__Slot-Request,1,11,0,0,11.0,1,1.0
1003,2018-12-28,Home-Show,__SYSTEM__Slot-Request,249,2824,0,0,11.34136546184739,249,1.0
1003,2018-12-28,Page-Show,Page-Include,894,113,1,0,0.12639821029082773,894,1.0
1003,2018-12-28,Stores-Show,Resources-Load,12,14,1,0,1.1666666666666667,12,1.0
1003,2018-12-28,TopSlot-GetStoreLocatorQueryString,__SYSTEM__Slot-Render,10,347,0,0,34.7,10,1.0
1003,2019-01-06,SiteMap-Start,Home-IncludeHeaderMenu,37,13,1,0,0.35135135135135137,37,1.0
1003,2019-01-06,Stores-ShowMap,ReportingEvent-Start,17,190,0,0,11.176470588235293,27,0.6296296296296297
1003,2019-01-06,Stores-ShowMap,__SYSTEM__Slot-Render,10,256,0,0,25.6,27,0.37037037037037035
